0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+01,2.000000000000000000e+01,3.000000000000000000e+01,1.000000000000000000e+01
1.333333333333332860e+01,4.666666666666665719e+01,5.333333333333333570e+01,3.333333333333334281e+01
1.500000000000000000e+01,5.000000000000000000e+01,5.000000000000000000e+01,3.500000000000000000e+01
2.400000000000000000e+01,4.399999999999999289e+01,4.800000000000000000e+01,3.600000000000000000e+01
2.666666666666667140e+01,4.333333333333333570e+01,4.333333333333333570e+01,3.666666666666667140e+01
2.857142857142856940e+01,4.000000000000000000e+01,4.285714285714286120e+01,4.285714285714286120e+01
2.750000000000000000e+01,3.750000000000000000e+01,4.499999999999999289e+01,4.750000000000000000e+01
2.888888888888888928e+01,4.000000000000000000e+01,4.444444444444444287e+01,4.666666666666665719e+01
3.000000000000000000e+01,4.399999999999999289e+01,4.399999999999999289e+01,4.399999999999999289e+01
3.272727272727273373e+01,4.181818181818182012e+01,4.363636363636364024e+01,4.727272727272728048e+01
3.333333333333334281e+01,4.333333333333333570e+01,4.333333333333333570e+01,4.666666666666665719e+01
3.384615384615385381e+01,4.307692307692308020e+01,4.615384615384615330e+01,4.615384615384615330e+01
3.571428571428570820e+01,4.142857142857142350e+01,4.714285714285713880e+01,4.571428571428572241e+01
3.600000000000000000e+01,4.399999999999999289e+01,4.533333333333333570e+01,4.800000000000000000e+01
3.625000000000000711e+01,4.250000000000000711e+01,4.499999999999999289e+01,4.750000000000000000e+01
3.764705882352941302e+01,4.235294117647059409e+01,4.470588235294116686e+01,4.823529411764705088e+01
3.777777777777777857e+01,4.444444444444444287e+01,4.666666666666665719e+01,4.777777777777777146e+01
3.894736842105263008e+01,4.421052631578947967e+01,4.631578947368421240e+01,4.631578947368421240e+01
3.800000000000000000e+01,4.399999999999999289e+01,4.600000000000000000e+01,4.600000000000000000e+01
3.904761904761903679e+01,4.476190476190475920e+01,4.761904761904761330e+01,4.666666666666665719e+01
4.000000000000000000e+01,4.545454545454546036e+01,4.909090909090909349e+01,4.545454545454546036e+01
4.086956521739130466e+01,4.608695652173913260e+01,5.043478260869564878e+01,4.521739130434782794e+01
4.166666666666665719e+01,4.750000000000000000e+01,5.166666666666665719e+01,4.583333333333333570e+01
4.079999999999999716e+01,4.639999999999999858e+01,5.360000000000000142e+01,4.639999999999999858e+01
4.153846153846153300e+01,4.615384615384615330e+01,5.461538461538461320e+01,4.692307692307691980e+01
4.370370370370370239e+01,4.592592592592591672e+01,5.481481481481481666e+01,4.814814814814815236e+01
4.357142857142856940e+01,4.642857142857143060e+01,5.571428571428572241e+01,4.857142857142857650e+01
4.413793103448276156e+01,4.551724137931034875e+01,5.655172413793103914e+01,4.965517241379310320e+01
4.533333333333333570e+01,4.600000000000000000e+01,5.666666666666665719e+01,4.933333333333332860e+01
4.580645161290321710e+01,4.645161290322580072e+01,5.741935483870967971e+01,4.967741935483871174e+01
4.687500000000000000e+01,4.687500000000000000e+01,5.875000000000000000e+01,5.000000000000000000e+01
4.787878787878788245e+01,4.787878787878788245e+01,5.878787878787878896e+01,5.030303030303031164e+01
4.764705882352940591e+01,4.764705882352940591e+01,6.000000000000000000e+01,5.117647058823529704e+01
4.800000000000000000e+01,4.914285714285714590e+01,6.000000000000000000e+01,5.142857142857143060e+01
4.888888888888889284e+01,5.055555555555555713e+01,6.000000000000000000e+01,5.111111111111112137e+01
4.972972972972973338e+01,5.027027027027026662e+01,6.000000000000000000e+01,5.135135135135134732e+01
4.894736842105263008e+01,5.105263157894736281e+01,5.947368421052632215e+01,5.157894736842105488e+01
4.974358974358975161e+01,5.076923076923076650e+01,5.948717948717948900e+01,5.282051282051282470e+01
5.050000000000000000e+01,5.150000000000000000e+01,6.000000000000000000e+01,5.400000000000000000e+01
5.121951219512195053e+01,5.170731707317073500e+01,6.048780487804877737e+01,5.414634146341462895e+01
5.142857142857143060e+01,5.142857142857143060e+01,6.047619047619048160e+01,5.428571428571428470e+01
5.255813953488372192e+01,5.209302325581395365e+01,6.046511627906976827e+01,5.488372093023256326e+01
5.363636363636364024e+01,5.227272727272727337e+01,6.090909090909090651e+01,5.454545454545454675e+01
5.422222222222222143e+01,5.244444444444444287e+01,6.044444444444444287e+01,5.466666666666667140e+01
5.521739130434782084e+01,5.217391304347825809e+01,6.043478260869565588e+01,5.434782608695652328e+01
5.574468085106383342e+01,5.234042553191488878e+01,6.000000000000000000e+01,5.446808510638297918e+01
5.666666666666665719e+01,5.333333333333333570e+01,5.958333333333333570e+01,5.500000000000000000e+01
5.714285714285714590e+01,5.346938775510204067e+01,5.959183673469387799e+01,5.510204081632652873e+01
5.720000000000000284e+01,5.320000000000000284e+01,5.960000000000000142e+01,5.520000000000000284e+01
5.686274509803921262e+01,5.294117647058823906e+01,5.921568627450980671e+01,5.568627450980392268e+01
