1.093750000000000000e+00,6.445312500000000000e-01,3.515625000000000000e-01,1.684570312500000000e-01
3.906250000000000000e-01,8.789062500000000000e-01,4.394531250000000000e-01,2.343750000000000000e+00
2.890625000000000000e+00,1.041666666666666741e+00,7.812500000000000000e-01,3.750000000000000000e+00
1.562500000000000000e+00,7.031250000000000000e-01,1.416015625000000000e+00,3.281250000000000000e+00
5.078125000000000000e+00,1.093750000000000000e+00,3.828125000000000000e+00,3.671875000000000000e+00
4.687500000000000000e+00,8.203125000000000000e-01,4.174999999999999822e+00,5.000000000000000000e+00
4.687500000000000000e+00,1.406250000000000000e+00,4.531250000000000000e+00,6.835937500000000000e+00
6.875000000000000000e+00,1.953125000000000000e+00,5.703125000000000000e+00,6.835937500000000000e+00
1.640625000000000000e+01,1.718750000000000000e+00,6.875000000000000000e+00,5.000000000000000000e+00
1.375000000000000000e+01,1.562500000000000000e+00,7.187500000000000000e+00,4.609375000000000000e+00
1.250000000000000000e+01,1.054687500000000000e+00,1.156250000000000000e+01,1.041666666666666607e+01
1.562500000000000000e+01,1.367187500000000000e+00,9.218750000000000000e+00,5.546875000000000000e+00
1.875000000000000000e+01,8.593750000000000000e-01,1.406250000000000000e+01,9.843750000000000000e+00
1.875000000000000000e+01,1.406250000000000000e+00,2.125000000000000000e+01,1.171875000000000000e+01
1.312500000000000000e+01,1.562500000000000000e+00,1.062500000000000000e+01,1.328125000000000000e+01
2.062500000000000000e+01,1.640625000000000000e+00,7.812500000000000000e+00,1.062500000000000000e+01
2.250000000000000000e+01,2.500000000000000000e+00,1.437500000000000000e+01,1.093750000000000000e+01
2.250000000000000000e+01,3.125000000000000000e+00,1.750000000000000000e+01,9.843750000000000000e+00
2.000000000000000000e+01,4.375000000000000000e+00,9.800000000000000711e+00,1.015625000000000000e+01
1.730000000000000071e+01,3.710937500000000000e+00,1.230000000000000071e+01,6.953125000000000000e+00
1.750000000000000000e+01,5.625000000000000000e+00,1.718750000000000000e+01,9.570312500000000000e+00
1.750000000000000000e+01,9.062500000000000000e+00,1.605000000000000071e+01,5.039062500000000000e+00
2.000000000000000000e+01,9.062500000000000000e+00,2.000000000000000000e+01,1.000000000000000000e+01
2.000000000000000000e+01,1.125000000000000000e+01,1.730000000000000071e+01,9.609375000000000000e+00
1.875000000000000000e+01,5.312500000000000000e+00,1.980000000000000071e+01,1.218750000000000000e+01
1.500000000000000000e+01,5.000000000000000000e+00,1.605000000000000071e+01,1.171875000000000000e+01
2.187500000000000000e+01,5.000000000000000000e+00,2.125000000000000000e+01,1.250000000000000000e+01
2.312500000000000000e+01,8.550000000000000711e+00,2.250000000000000000e+01,1.230000000000000071e+01
2.500000000000000000e+01,7.500000000000000000e+00,2.500000000000000000e+01,1.562500000000000000e+01
1.480000000000000071e+01,9.062500000000000000e+00,1.292500000000000071e+01,6.718750000000000000e+00
2.500000000000000000e+01,1.000000000000000000e+01,2.500000000000000000e+01,1.273437500000000000e+01
2.750000000000000000e+01,1.000000000000000000e+01,2.250000000000000000e+01,1.156250000000000000e+01
4.166666666666665719e+01,1.000000000000000000e+01,9.599999999999999645e+00,9.453125000000000000e+00
2.125000000000000000e+01,9.375000000000000000e+00,2.500000000000000000e+01,1.007812500000000000e+01
2.968750000000000000e+01,8.750000000000000000e+00,1.730000000000000071e+01,7.187500000000000000e+00
3.500000000000000000e+01,8.125000000000000000e+00,1.843750000000000000e+01,7.656250000000000000e+00
1.825000000000000000e+01,7.500000000000000000e+00,9.800000000000000711e+00,1.093750000000000000e+01
1.730000000000000071e+01,9.375000000000000000e+00,1.000000000000000000e+01,8.906250000000000000e+00
3.437500000000000000e+01,8.125000000000000000e+00,2.000000000000000000e+01,1.074218750000000000e+01
2.475000000000000000e+01,8.125000000000000000e+00,1.843750000000000000e+01,1.562500000000000000e+01
3.437500000000000000e+01,6.875000000000000000e+00,1.480000000000000071e+01,1.718750000000000000e+01
2.968750000000000000e+01,6.562500000000000000e+00,1.750000000000000000e+01,1.390625000000000000e+01
3.750000000000000000e+01,7.812500000000000000e+00,1.750000000000000000e+01,1.562500000000000000e+01
4.062500000000000000e+01,5.000000000000000000e+00,1.573750000000000071e+01,1.093750000000000000e+01
3.125000000000000000e+01,6.875000000000000000e+00,1.480000000000000071e+01,1.015625000000000000e+01
2.730000000000000071e+01,7.187500000000000000e+00,6.162499999999999645e+00,1.046875000000000000e+01
3.125000000000000000e+01,5.625000000000000000e+00,8.203125000000000000e+00,1.445312500000000000e+01
3.750000000000000000e+01,6.250000000000000000e+00,9.062500000000000000e+00,2.281250000000000000e+01
4.062500000000000000e+01,8.750000000000000000e+00,1.000000000000000000e+01,1.875000000000000000e+01
1.562500000000000000e+01,6.875000000000000000e+00,1.640625000000000000e+01,2.218750000000000000e+01
1.875000000000000000e+01,5.625000000000000000e+00,8.906250000000000000e+00,1.562500000000000000e+01
