2.741653919219970148e-01,1.977303028106688898e-01,3.168866634368895929e-01,1.996676921844481867e-01
2.189147472381590964e-01,3.449177742004389674e-02,6.566786766052240543e-02,5.812406539916990106e-02
3.354558944702147882e-01,2.648043632507320055e-02,8.202004432678219881e-02,5.871462821960440198e-02
2.263696193695068082e-01,5.055189132690429688e-02,7.162785530090330643e-02,5.991291999816889674e-02
7.422852516174309467e-02,5.974173545837400262e-02,1.999647617340087891e-01,6.034564971923819798e-02
1.541111469268797995e-01,9.228491783142089844e-02,2.473261356353758933e-01,6.268143653869620580e-02
8.311128616332999486e-02,7.825136184692380037e-02,9.675168991088860249e-02,1.064550876617430947e-01
9.988474845886230469e-02,1.165018081665039062e-01,1.013686656951904019e-01,6.116938591003410336e-02
6.895256042480460423e-02,2.689325809478759766e-01,1.107504367828369002e-01,7.967495918273920230e-02
7.716226577758779348e-02,6.540918350219719624e-02,1.016831398010252935e-01,6.042408943176259817e-02
4.493260383605950092e-02,5.195069313049310161e-02,1.107354164123535017e-01,3.486800193786619706e-02
7.529854774475089330e-02,4.126858711242670230e-02,9.770488739013670487e-02,5.727458000183099918e-02
2.228393554687500000e-01,4.672765731811519968e-02,1.114242076873779019e-01,7.343649864196770405e-02
1.060523986816405972e-01,8.473134040832519531e-02,1.395621299743652066e-01,6.991863250732420487e-02
8.477973937988279862e-02,2.657175064086909899e-02,9.976959228515619449e-02,7.213497161865230212e-02
7.112216949462890625e-02,5.287575721740719881e-02,5.139207839965820312e-02,7.520318031311029605e-02
8.379650115966789936e-02,5.128407478332509817e-02,8.841371536254880037e-02,7.167983055114740543e-02
7.846665382385249743e-02,7.121157646179189504e-02,8.830356597900390625e-02,6.644296646118159899e-02
8.002758026123039936e-02,7.806110382080069798e-02,5.927991867065429688e-02,6.573557853698730469e-02
5.554842948913570055e-02,7.884001731872550267e-02,6.499552726745599918e-02,6.436181068420410156e-02
1.083879470825195035e-01,1.322827339172363004e-01,8.871722221374510331e-02,4.462242126464840281e-02
1.228141784667968056e-01,9.927988052368159899e-02,7.685923576354980469e-02,7.115554809570309724e-02
1.374301910400390070e-01,8.658170700073239412e-02,1.001949310302733959e-01,6.505393981933589587e-02
1.240394115447998047e-01,8.087778091430659899e-02,6.619858741760249743e-02,7.039904594421379780e-02
1.147301197052001953e-01,6.517505645751950349e-02,7.562088966369620580e-02,7.719206809997550267e-02
1.445279121398924949e-01,6.537508964538570055e-02,6.917643547058099918e-02,7.606577873229980469e-02
1.128873825073242049e-01,6.730604171752929688e-02,8.922457695007320055e-02,7.999372482299800524e-02
1.663174629211424949e-01,5.518865585327140111e-02,9.608459472656250000e-02,6.908726692199700092e-02
5.372643470764160156e-02,7.068967819213860249e-02,9.947013854980460423e-02,8.512282371520990543e-02
8.285284042358390111e-02,7.420992851257320055e-02,6.813025474548339844e-02,6.958365440368649568e-02
1.010189056396483959e-01,7.926797866821279348e-02,9.756588935852049393e-02,9.536051750183099918e-02
1.170809268951416016e-01,9.599089622497550267e-02,9.999918937683099918e-02,8.078265190124510331e-02
6.721997261047360506e-02,6.966829299926749486e-02,5.127596855163570055e-02,6.633830070495599918e-02
8.205103874206540193e-02,6.363368034362790193e-02,1.026272773742674949e-01,6.576752662658690018e-02
7.182145118713370580e-02,6.977105140686029605e-02,9.007096290588370580e-02,6.452202796936029605e-02
1.011385917663573941e-01,5.892229080200189761e-02,9.244370460510249743e-02,6.837582588195799393e-02
4.069423675537099661e-02,5.550408363342280299e-02,6.469154357910149311e-02,6.583189964294429430e-02
6.720232963562010331e-02,6.164145469665519711e-02,8.317255973815909642e-02,6.526374816894529862e-02
6.342720985412589330e-02,5.937242507934570312e-02,8.829998970031729955e-02,5.123615264892569798e-02
6.364107131957999486e-02,5.499005317687979955e-02,8.008694648742670230e-02,8.537149429321279348e-02
7.190275192260739412e-02,5.482816696166990106e-02,7.848572731018059467e-02,7.827949523925779862e-02
7.192850112915029348e-02,5.664491653442380037e-02,6.657838821411130037e-02,7.638239860534659642e-02
6.562113761901849918e-02,6.171369552612299830e-02,7.526445388793939761e-02,7.920265197753899311e-02
8.466601371765129780e-02,7.742667198181149568e-02,7.711291313171379780e-02,6.195926666259760074e-02
7.149553298950189761e-02,6.243610382080069798e-02,6.540894508361809467e-02,6.669235229492180561e-02
6.490921974182120580e-02,6.193232536315910336e-02,5.705332756042479775e-02,6.602168083190909642e-02
7.681155204772939504e-02,6.363224983215330643e-02,6.257653236389160156e-02,6.907248497009270405e-02
6.540369987487790193e-02,5.823683738708489849e-02,9.741473197937010331e-02,8.796358108520499486e-02
6.452178955078119449e-02,5.830192565917959729e-02,5.647325515747070312e-02,7.981276512145990543e-02
5.242180824279780299e-02,6.353306770324700092e-02,7.399821281433099918e-02,7.847261428832999486e-02
4.887819290161130037e-02,5.757451057434079950e-02,6.017732620239250180e-02,7.426810264587399568e-02
