2.203369140625000000e-01,1.818847629999940096e-01,1.014704879996111003e-01,3.375802999849499865e-03,4.970118749335000015e-04,5.338619998572000222e-04
2.099609375000000000e-01,4.003905514998318260e-01,2.002706999992326098e-01,4.863444999783200426e-03,3.918884999476100056e-03,1.445876249613300100e-03
3.173828125000000000e-01,1.107787724999174328e+00,2.667229559994270249e-01,2.548181799973479877e-02,7.961724998935600789e-03,2.593043999306500133e-03
7.690429687500000000e-01,1.616210296998535245e+00,1.078489953998935658e+00,3.995838312457920122e-02,9.687559998704900130e-03,3.126905999163800010e-03
1.586914062500000000e+00,1.948241431498270781e+00,1.878353146663460871e+00,8.182473749961749476e-02,1.327271999822559993e-02,5.109821998633500180e-03
1.132812500000000000e+00,2.226561617997982800e+00,3.588863319996725920e+00,4.260995399984190274e-02,1.586623999787889830e-02,9.304451997511800632e-03
1.132812500000000000e+00,2.182616347498078202e+00,4.934176746660732249e+00,5.518507749935400164e-02,6.903339999077100220e-03,-1.848993320040381028e-01
1.464843750000000000e+00,1.201171412998943255e+00,5.456228655992264365e+00,1.012796243745665015e-01,1.613321999784320115e-02,5.525949174566859717e-02
2.187500000000000000e+00,2.695311743998270337e+00,9.593185551987190252e+00,1.462290933326192977e-01,1.601879999785850092e-02,1.056951589926272000e-01
3.671875000000000000e+00,3.291015057998703419e+00,4.229313263993207173e+00,1.498399249989799953e-01,1.964209999737409965e-02,9.257740699613520308e-02
4.375000000000000000e+00,6.132810231994811900e+00,3.462401373992720188e+00,2.336109259991636100e-01,1.649554999779479988e-02,9.635257399512560383e-02
7.851562500000000000e+00,6.953122101993370663e+00,8.685136295988275634e+00,2.247590019978173981e-01,1.983279999734860119e-02,1.797399279937182959e-01
8.281250000000000000e+00,9.687495967990777501e+00,7.718340967989584911e+00,3.088345699975522107e-01,1.830719999755259925e-02,1.608188059935553027e-01
8.759765625000000000e+00,9.628902973992506276e+00,8.685136295988275634e+00,2.531421759991636100e-01,2.959663999604340151e-02,1.252594799958826888e-01
7.324218750000000000e+00,1.225585685499423683e+01,5.455846303991518376e+00,2.032454099987761054e-01,3.600415999518680188e-02,1.140915729956047953e-01
1.171875000000000000e+01,2.211913768499328015e+01,3.316184335992980348e+00,2.320845489987964916e-01,4.195399999439140132e-02,1.324788329959107891e-01
8.378906250000000000e+00,2.707031250000000000e+01,3.984518039991916893e+00,2.909323999986401232e-01,7.811071998955790296e-02,6.255242799371829587e-02
1.001953125000000000e+01,2.652343750000000000e+01,4.460137999994884694e+00,2.732825599982661169e-01,-1.237200000101972980e-01,7.220007699113839550e-02
1.253906250000000000e+01,3.019531250000000000e+01,7.384556467990863737e+00,2.301004359984497039e-01,8.406055998876249546e-02,1.037408427431498054e-01
1.357421875000000000e+01,1.978046875000000071e+01,9.828480671991075113e+00,2.827436179987148912e-01,7.277111999027169320e-02,1.355985849898534989e-01
1.259765625000000000e+01,1.777343750000000000e+01,8.370432267995466802e+00,1.800522719989393061e-01,6.712639999102630595e-02,2.155229899945952932e-01
1.092773437500000000e+01,2.339843750000000000e+01,8.450773671998751624e+00,2.020235999979601016e-01,6.293099999158710545e-02,1.736386479953498929e-01
1.574218750000000000e+01,2.081562500000000071e+01,6.917568999997442347e+00,2.200302439988985059e-01,5.324343999288219664e-02,1.369785269947075002e-01
1.474609375000000000e+01,1.351562500000000000e+01,6.331443417999688350e+00,1.596055499989799953e-01,-1.414169600078314937e-01,9.342109962090959507e-02
1.566406250000000000e+01,1.874999865599692939e+01,8.199456895994924110e+00,1.368701479991228931e-01,7.307623999023089845e-02,1.138373529956730051e-01
