4.279999999999999716e+01,4.239999999999999858e+01,4.020000000000000284e+01,4.139999999999999858e+01,4.320000000000000284e+01
3.979999999999999716e+01,4.079999999999999716e+01,3.400000000000000000e+01,3.939999999999999858e+01,4.139999999999999858e+01
3.920000000000000284e+01,3.700000000000000000e+01,3.920000000000000284e+01,4.000000000000000000e+01,3.500000000000000000e+01
4.320000000000000284e+01,4.960000000000000142e+01,3.839999999999999858e+01,3.979999999999999716e+01,4.000000000000000000e+01
4.220000000000000284e+01,4.860000000000000142e+01,3.400000000000000000e+01,3.920000000000000284e+01,3.700000000000000000e+01
4.139999999999999858e+01,4.320000000000000284e+01,3.620000000000000284e+01,3.900000000000000000e+01,3.700000000000000000e+01
2.839999999999999858e+01,4.339999999999999858e+01,4.300000000000000000e+01,3.660000000000000142e+01,3.700000000000000000e+01
3.000000000000000000e+01,4.600000000000000000e+01,4.279999999999999716e+01,4.020000000000000284e+01,3.700000000000000000e+01
4.160000000000000142e+01,4.600000000000000000e+01,3.639999999999999858e+01,3.939999999999999858e+01,3.700000000000000000e+01
4.279999999999999716e+01,3.779999999999999716e+01,4.520000000000000284e+01,4.679999999999999716e+01,3.679999999999999716e+01
4.260000000000000142e+01,3.420000000000000284e+01,5.000000000000000000e+01,5.160000000000000142e+01,3.660000000000000142e+01
4.720000000000000284e+01,3.379999999999999716e+01,5.179999999999999716e+01,5.139999999999999858e+01,3.700000000000000000e+01
4.939999999999999858e+01,3.779999999999999716e+01,5.160000000000000142e+01,4.660000000000000142e+01,3.700000000000000000e+01
5.179999999999999716e+01,3.700000000000000000e+01,4.920000000000000284e+01,5.079999999999999716e+01,3.700000000000000000e+01
5.220000000000000284e+01,3.700000000000000000e+01,5.679999999999999716e+01,4.739999999999999858e+01,3.700000000000000000e+01
4.679999999999999716e+01,3.639999999999999858e+01,5.000000000000000000e+01,3.900000000000000000e+01,3.700000000000000000e+01
4.560000000000000142e+01,3.620000000000000284e+01,4.800000000000000000e+01,3.900000000000000000e+01,3.700000000000000000e+01
4.900000000000000000e+01,3.500000000000000000e+01,4.639999999999999858e+01,3.979999999999999716e+01,3.839999999999999858e+01
6.139999999999999858e+01,3.560000000000000142e+01,4.720000000000000284e+01,3.779999999999999716e+01,4.220000000000000284e+01
7.440000000000000568e+01,3.939999999999999858e+01,4.820000000000000284e+01,4.179999999999999716e+01,3.700000000000000000e+01
6.479999999999999716e+01,3.500000000000000000e+01,5.420000000000000284e+01,4.500000000000000000e+01,3.700000000000000000e+01
6.379999999999999716e+01,3.539999999999999858e+01,5.479999999999999716e+01,4.860000000000000142e+01,4.020000000000000284e+01
