3.039999999999999858e+01,3.080000000000000071e+01,3.160000000000000142e+01,3.019999999999999929e+01
2.960000000000000142e+01,2.860000000000000142e+01,3.080000000000000071e+01,2.919999999999999929e+01
2.739999999999999858e+01,3.279999999999999716e+01,3.060000000000000142e+01,3.019999999999999929e+01
2.800000000000000000e+01,3.700000000000000000e+01,3.260000000000000142e+01,3.379999999999999716e+01
2.800000000000000000e+01,3.460000000000000142e+01,3.879999999999999716e+01,3.100000000000000000e+01
3.339999999999999858e+01,4.020000000000000284e+01,4.279999999999999716e+01,2.600000000000000000e+01
2.980000000000000071e+01,3.760000000000000142e+01,4.179999999999999716e+01,3.579999999999999716e+01
2.980000000000000071e+01,5.220000000000000284e+01,5.679999999999999716e+01,3.439999999999999858e+01
2.800000000000000000e+01,5.579999999999999716e+01,6.020000000000000284e+01,3.500000000000000000e+01
2.880000000000000071e+01,6.279999999999999716e+01,6.020000000000000284e+01,3.539999999999999858e+01
3.460000000000000142e+01,5.720000000000000284e+01,6.039999999999999858e+01,3.679999999999999716e+01
2.939999999999999858e+01,5.500000000000000000e+01,6.160000000000000142e+01,3.760000000000000142e+01
2.739999999999999858e+01,5.639999999999999858e+01,6.139999999999999858e+01,4.060000000000000142e+01
2.680000000000000071e+01,5.939999999999999858e+01,6.139999999999999858e+01,3.879999999999999716e+01
2.600000000000000000e+01,6.200000000000000000e+01,5.300000000000000000e+01,4.100000000000000000e+01
3.400000000000000000e+01,6.459999999999999432e+01,5.239999999999999858e+01,3.900000000000000000e+01
3.000000000000000000e+01,6.559999999999999432e+01,5.460000000000000142e+01,3.700000000000000000e+01
4.239999999999999858e+01,6.600000000000000000e+01,5.139999999999999858e+01,3.700000000000000000e+01
5.739999999999999858e+01,6.400000000000000000e+01,6.100000000000000000e+01,3.360000000000000142e+01
5.460000000000000142e+01,6.279999999999999716e+01,5.420000000000000284e+01,3.620000000000000284e+01
5.400000000000000000e+01,6.759999999999999432e+01,5.420000000000000284e+01,3.579999999999999716e+01
5.100000000000000000e+01,6.200000000000000000e+01,5.500000000000000000e+01,3.720000000000000284e+01
5.300000000000000000e+01,6.679999999999999716e+01,5.460000000000000142e+01,3.379999999999999716e+01
5.600000000000000000e+01,6.679999999999999716e+01,5.600000000000000000e+01,3.800000000000000000e+01
5.860000000000000142e+01,7.320000000000000284e+01,5.560000000000000142e+01,3.920000000000000284e+01
5.600000000000000000e+01,7.359999999999999432e+01,5.820000000000000284e+01,3.960000000000000142e+01
5.600000000000000000e+01,6.759999999999999432e+01,5.300000000000000000e+01,4.039999999999999858e+01
5.839999999999999858e+01,7.520000000000000284e+01,5.720000000000000284e+01,4.000000000000000000e+01
5.800000000000000000e+01,6.700000000000000000e+01,6.420000000000000284e+01,4.220000000000000284e+01
5.539999999999999858e+01,6.640000000000000568e+01,5.620000000000000284e+01,4.160000000000000142e+01
5.520000000000000284e+01,6.520000000000000284e+01,5.300000000000000000e+01,3.800000000000000000e+01
5.800000000000000000e+01,6.200000000000000000e+01,5.960000000000000142e+01,3.900000000000000000e+01
5.900000000000000000e+01,5.960000000000000142e+01,5.520000000000000284e+01,4.160000000000000142e+01
5.739999999999999858e+01,5.600000000000000000e+01,5.660000000000000142e+01,4.079999999999999716e+01
6.220000000000000284e+01,5.620000000000000284e+01,6.020000000000000284e+01,4.220000000000000284e+01
6.459999999999999432e+01,5.400000000000000000e+01,5.320000000000000284e+01,4.679999999999999716e+01
6.659999999999999432e+01,6.400000000000000000e+01,5.139999999999999858e+01,4.279999999999999716e+01
5.820000000000000284e+01,6.479999999999999716e+01,6.260000000000000142e+01,4.660000000000000142e+01
5.960000000000000142e+01,6.360000000000000142e+01,5.700000000000000000e+01,3.960000000000000142e+01
6.160000000000000142e+01,6.160000000000000142e+01,5.979999999999999716e+01,4.279999999999999716e+01
6.079999999999999716e+01,6.559999999999999432e+01,5.320000000000000284e+01,4.600000000000000000e+01
6.339999999999999858e+01,6.500000000000000000e+01,5.220000000000000284e+01,4.679999999999999716e+01
6.220000000000000284e+01,6.279999999999999716e+01,6.020000000000000284e+01,4.720000000000000284e+01
6.200000000000000000e+01,6.500000000000000000e+01,6.020000000000000284e+01,4.600000000000000000e+01
6.220000000000000284e+01,6.959999999999999432e+01,6.239999999999999858e+01,4.820000000000000284e+01
6.379999999999999716e+01,6.920000000000000284e+01,6.620000000000000284e+01,4.879999999999999716e+01
6.220000000000000284e+01,6.260000000000000142e+01,5.300000000000000000e+01,4.620000000000000284e+01
5.760000000000000142e+01,5.900000000000000000e+01,5.260000000000000142e+01,3.760000000000000142e+01
5.839999999999999858e+01,6.000000000000000000e+01,5.060000000000000142e+01,3.939999999999999858e+01
6.540000000000000568e+01,5.539999999999999858e+01,5.100000000000000000e+01,4.200000000000000000e+01
6.220000000000000284e+01,5.920000000000000284e+01,5.460000000000000142e+01,4.079999999999999716e+01
