1.250000000000000000e+00,2.473144531250000000e+00,3.979492187500000000e-01,3.515625000000000000e-01,1.090494791666666741e+00
1.406250000000000000e+00,1.782226562500000000e+00,8.740234375000000000e-01,5.664062500000000000e-01,8.219401041666666297e-01
1.875000000000000000e+00,1.892089843750000000e+00,3.971354166666666519e+00,4.638671875000000000e-01,8.789062500000000000e-01
1.250000000000000000e+00,2.408854166666666519e+00,5.989583333333333037e+00,1.196289062500000000e+00,1.660156250000000000e+00
1.445312500000000000e+00,2.148437500000000000e+00,4.199218750000000000e+00,6.054687500000000000e+00,8.463541666666667407e-01
2.083333333333333037e+00,2.604166666666666519e+00,6.225585937500000000e+00,7.421875000000000000e+00,1.289876302083333259e+00
2.148437500000000000e+00,1.875000000000000000e+00,8.593750000000000000e+00,1.046875000000000000e+01,1.718750000000000000e+00
1.562500000000000000e+00,1.718750000000000000e+00,8.593750000000000000e+00,9.687500000000000000e+00,1.276041666666666297e+00
1.718750000000000000e+00,1.406250000000000000e+00,5.312500000000000000e+00,9.375000000000000000e+00,1.250000000000000000e+00
2.031250000000000000e+00,1.953125000000000000e+00,5.625000000000000000e+00,5.937500000000000000e+00,2.083333333333333037e+00
2.343750000000000000e+00,2.500000000000000000e+00,3.437500000000000000e+00,5.546875000000000000e+00,3.906250000000000000e+00
5.468750000000000000e+00,2.070312500000000000e+00,5.625000000000000000e+00,6.875000000000000000e+00,1.888020833333333259e+00
8.906250000000000000e+00,1.250000000000000000e+00,3.906250000000000000e+00,5.126953125000000000e+00,2.050781250000000000e+00
5.000000000000000000e+00,1.757812500000000000e+00,6.796875000000000000e+00,3.203125000000000000e+00,1.712239583333333259e+00
6.875000000000000000e+00,2.500000000000000000e+00,7.226562500000000000e+00,1.250000000000000000e+01,1.477864583333333703e+00
6.250000000000000000e+00,3.007812500000000000e+00,6.250000000000000000e+00,1.156250000000000000e+01,3.802083333333334370e+00
5.000000000000000000e+00,4.570312500000000000e+00,6.562500000000000000e+00,1.066406250000000000e+01,4.348958333333333925e+00
5.424999999999999822e+00,3.750000000000000000e+00,1.250000000000000000e+01,1.062500000000000000e+01,1.953125000000000000e+00
5.625000000000000000e+00,2.929687500000000000e+00,1.031250000000000000e+01,9.409375000000000711e+00,2.187500000000000000e+00
6.562500000000000000e+00,4.843750000000000000e+00,7.500000000000000000e+00,8.046875000000000000e+00,2.500000000000000000e+00
8.750000000000000000e+00,7.734375000000000000e+00,3.750000000000000000e+00,1.105000000000000071e+01,2.304687500000000000e+00
