1.834940910339354914e-01,1.526052951812743863e-01,1.629765033721922995e-01,1.643466949462890070e-01,1.690046787261962891e-01
4.319667816162099661e-02,3.513240814208980212e-02,4.518389701843260331e-02,4.696822166442869706e-02,3.318357467651360249e-02
4.600763320922850175e-02,3.323006629943840023e-02,2.685189247131340023e-02,3.311824798583980212e-02,3.668355941772460244e-02
4.532122611999510331e-02,2.341246604919430124e-02,2.798771858215329950e-02,3.835463523864739849e-02,5.430865287780760331e-02
4.970169067382809724e-02,3.104662895202630127e-02,3.823280334472650005e-02,6.360483169555659899e-02,3.431749343872070312e-02
7.704377174377440018e-02,4.954624176025389931e-02,4.065895080566400005e-02,8.849692344665520405e-02,6.465959548950189761e-02
3.580904006958000180e-02,4.320621490478510074e-02,7.050561904907219624e-02,6.807613372802730212e-02,4.502511024475090023e-02
3.686618804931639931e-02,4.109859466552730212e-02,3.515338897705069798e-02,6.379628181457519531e-02,4.760003089904780299e-02
4.612660408020009817e-02,3.988909721374510331e-02,4.646706581115719881e-02,5.530595779418939761e-02,4.681348800659179688e-02
5.624842643737790193e-02,2.903056144714349918e-02,4.569554328918450092e-02,6.488132476806640625e-02,2.317309379577630127e-02
5.380368232727050087e-02,4.260873794555659899e-02,4.315781593322749743e-02,5.258607864379880037e-02,3.841352462768549830e-02
4.041409492492670230e-02,4.314327239990230212e-02,5.020737648010249743e-02,5.533456802368159899e-02,1.111135482788085938e-01
5.039906501770009817e-02,4.083180427551259817e-02,3.395032882690429688e-02,3.710436820983879780e-02,5.776023864746090281e-02
4.179072380065910336e-02,3.449296951293939761e-02,1.291081905364989957e-01,4.989147186279289936e-02,4.878306388854979775e-02
5.117726325988759817e-02,4.618835449218750000e-02,5.744862556457509817e-02,5.691409111022940198e-02,4.842019081115719881e-02
4.081702232360839844e-02,4.249811172485350175e-02,4.546427726745599918e-02,5.694770812988279862e-02,5.889558792114250180e-02
4.331874847412099661e-02,5.223774909973139674e-02,4.634833335876459987e-02,6.062698364257809724e-02,6.006097793579100175e-02
3.417110443115230212e-02,4.496598243713369886e-02,3.623557090759269711e-02,6.088685989379880037e-02,4.754042625427239849e-02
4.175329208374019968e-02,3.222036361694329692e-02,4.888939857482910156e-02,4.624676704406729955e-02,5.208516120910639674e-02
4.533267021179190198e-02,4.276704788208000180e-02,4.936003684997550267e-02,5.229043960571280042e-02,1.168332099914549949e-01
7.071995735168450092e-02,4.713034629821769711e-02,4.783773422241210244e-02,5.399942398071280042e-02,5.972290039062500000e-02
4.018402099609370143e-02,4.673743247985839844e-02,4.817295074462889931e-02,5.548238754272460244e-02,5.002260208129880037e-02
9.068012237548819798e-02,4.396724700927730212e-02,3.586101531982419793e-02,6.654477119445799393e-02,5.454206466674799830e-02
9.117674827575679430e-02,2.397179603576660156e-02,4.958558082580560161e-02,5.003929138183590281e-02,8.880448341369620580e-02
5.596971511840820312e-02,4.702925682067869706e-02,3.586602210998530299e-02,6.994509696960439504e-02,7.585048675537109375e-02
3.309416770935050267e-02,4.912233352661130037e-02,4.964971542358390111e-02,6.203293800353999743e-02,8.049678802490230212e-02
4.536223411560050267e-02,3.891348838806150262e-02,4.713416099548339844e-02,6.896662712097159642e-02,4.568147659301750180e-02
4.725146293640129780e-02,2.828049659729000090e-02,4.549717903137200092e-02,7.437014579772939504e-02,5.021095275878900005e-02
3.780674934387200092e-02,1.959156990051260164e-02,4.669976234436030299e-02,5.658316612243650262e-02,4.719853401184079950e-02
4.386973381042479775e-02,3.135013580322260074e-02,3.919863700866690198e-02,5.911922454833980212e-02,4.916310310363759817e-02
4.153370857238759817e-02,4.450440406799310161e-02,5.143284797668450092e-02,5.235433578491210244e-02,5.114579200744619886e-02
4.490280151367179867e-02,2.963614463806149915e-02,4.920172691345209987e-02,7.262754440307610249e-02,5.314993858337400262e-02
