1.789897441864013672e+00,1.870828628540039062e+00,2.414283752441406250e+00,2.088298082351685014e+00,2.434774398803710938e+00,3.172272443771362305e+00
3.103424072265625000e+00,3.210221529006958008e+00,3.966536998748779297e+00,3.287347793579101562e+00,5.217857599258422852e+00,5.026830673217773438e+00
3.723722934722900835e+00,4.240265607833862305e+00,6.495680570602416992e+00,4.880534410476684570e+00,6.890339612960815430e+00,7.257588148117065430e+00
4.850115299224853516e+00,5.750263214111328125e+00,1.112776398658752441e+01,6.071969270706176758e+00,9.902329683303831231e+00,1.117880129814147949e+01
5.929992675781250000e+00,7.592122077941894531e+00,1.421561813354492188e+01,8.725874662399291992e+00,1.244673180580139160e+01,1.380867218971252441e+01
7.045054197311401367e+00,9.953873157501220703e+00,2.239639353752135875e+01,1.169235134124756037e+01,1.451860880851745605e+01,1.597878956794738770e+01
8.172457933425903320e+00,1.188317632675170721e+01,2.976588058471680043e+01,1.448446106910705566e+01,1.755538630485534668e+01,1.848572874069213867e+01
9.370165586471557617e+00,1.421620440483093262e+01,4.396860837936401367e+01,1.699541044235229492e+01,2.062878680229187012e+01,2.716447138786315918e+01
1.030451512336730957e+01,1.623888206481933594e+01,7.122870802879333496e+01,1.967785072326660156e+01,2.460878944396972656e+01,3.406020402908325195e+01
1.135023999214172363e+01,1.948912119865417125e+01,8.272708868980407715e+01,2.396855187416076660e+01,2.669902133941650391e+01,3.841331171989440918e+01
1.224628472328186035e+01,2.200715494155884144e+01,9.417143321037292480e+01,2.731441736221313121e+01,2.879558753967285156e+01,4.381969094276428223e+01
1.340021395683288574e+01,2.357139444351196289e+01,1.014060502052307271e+02,3.195351600646972656e+01,3.201654529571533203e+01,4.795675516128540039e+01
1.424651813507080078e+01,2.668378639221191762e+01,1.146039483547210835e+02,3.636831569671630859e+01,3.522713518142700195e+01,5.186409950256347656e+01
1.537305092811584473e+01,2.981018328666687012e+01,1.327972142696380615e+02,4.284906792640686035e+01,3.718974900245666504e+01,5.527046155929564719e+01
1.652870368957519531e+01,3.441476082801818848e+01,1.428276109695434570e+02,4.907074522972106934e+01,4.063577151298522949e+01,5.778690242767333984e+01
1.767749214172363281e+01,3.800805783271789551e+01,1.652473478317260742e+02,5.626002287864685059e+01,4.412546658515930176e+01,6.429867410659790039e+01
1.893488264083862305e+01,4.162589144706726074e+01,1.787074422836303711e+02,6.352826690673828125e+01,4.644633817672729492e+01,6.660143423080444336e+01
2.006793379783630371e+01,4.511313915252685547e+01,1.892385900020599649e+02,7.349116563796997070e+01,5.165101671218872070e+01,6.955243682861328125e+01
2.121144151687622070e+01,5.017496490478516336e+01,2.058693327903748127e+02,8.416197276115417480e+01,5.801897335052490234e+01,7.301183557510375977e+01
2.234195876121520996e+01,5.384585523605346680e+01,2.240179777145385458e+02,9.429391980171203613e+01,6.000883722305297852e+01,7.786889219284057617e+01
2.345020365715026855e+01,5.844656896591186523e+01,2.427478387355804443e+02,1.064697701930999756e+02,6.687346959114074707e+01,8.146242904663085938e+01
2.463412189483642223e+01,6.116567564010620117e+01,2.509455130100250528e+02,1.161623342037200786e+02,7.436268591880798340e+01,8.780863881111145020e+01
2.564449596405029297e+01,6.694773888587951660e+01,2.542138276100158691e+02,1.298223297595977783e+02,8.418618893623352051e+01,9.179093813896180620e+01
2.654970860481262562e+01,6.970424199104309082e+01,2.679735493659973145e+02,1.492428574562072754e+02,8.945568990707397461e+01,9.587533617019651899e+01
2.774502086639404297e+01,7.534292435646057129e+01,2.883309552669525146e+02,1.808634722232818319e+02,9.622599411010742188e+01,9.812454652786256304e+01
2.889021849632263184e+01,7.973745012283325195e+01,3.084906404018402100e+02,2.124812257289886475e+02,1.041560821533203267e+02,1.006540737152099609e+02
3.005040836334228516e+01,8.535874319076538086e+01,3.245181405544281006e+02,2.346265490055083944e+02,1.112928001880645752e+02,1.097160153388977051e+02
3.117995476722717285e+01,8.957915306091308594e+01,3.374324855804443359e+02,2.616865141391754150e+02,1.193571670055389404e+02,1.119856007099151611e+02
3.234014391899108887e+01,9.861385822296143999e+01,3.507688755989074707e+02,2.917844150066375732e+02,1.276736788749694824e+02,1.140989518165588379e+02
3.319187140464782715e+01,1.035813062191009664e+02,3.610944883823394775e+02,3.084439864158630371e+02,1.404035711288451864e+02,1.151442031860351562e+02
3.437002468109130859e+01,1.099905967712402344e+02,3.771512565612792969e+02,3.373066205978393555e+02,1.474260680675506592e+02,1.191689651012420796e+02
3.549469089508056641e+01,1.189475553035735942e+02,3.952029581069945721e+02,3.642070434093475342e+02,1.521107268333435059e+02,1.243892967700958394e+02
3.663520216941833496e+01,1.282661247253417969e+02,4.085388543605805012e+02,3.787370877265930176e+02,1.552257521152496338e+02,1.363629536628723145e+02
3.779838681221008301e+01,1.336755208969116211e+02,4.270184350013732910e+02,4.055507395267487141e+02,1.655958898067474365e+02,1.535523860454559326e+02
3.895431017875672097e+01,1.464072253704071045e+02,4.478399653434753418e+02,4.331210021972656250e+02,1.737379877567291260e+02,1.713111503124237061e+02
4.012676429748535156e+01,1.537045078277587891e+02,4.587918176651000977e+02,4.699272558689116863e+02,1.812296676635742472e+02,1.866217231750488281e+02
4.135027337074279785e+01,1.590401284694671631e+02,4.736909224987030029e+02,4.876204442977905273e+02,1.942109305858612061e+02,2.042691268920898438e+02
4.270981979370117188e+01,1.735070102214813232e+02,4.797951762676239014e+02,5.283473577499389648e+02,2.017240393161773682e+02,2.399433057308197021e+02
4.390823030471801758e+01,1.806470026969909668e+02,4.873186583518981934e+02,5.636691770553588867e+02,2.119310214519500732e+02,2.716456849575042725e+02
4.504536199569702148e+01,1.884663653373718262e+02,4.956689469814300537e+02,5.980913367271423340e+02,2.349783489704132080e+02,3.044508755207061768e+02
4.616498184204101562e+01,1.989615650177001953e+02,5.171236970424652100e+02,6.234536213874816895e+02,2.528869194984436035e+02,3.375604224205017090e+02
4.729555153846740723e+01,2.056745455265044882e+02,5.303813252449035645e+02,6.543377990722656250e+02,2.728660826683044434e+02,3.503404505252838135e+02
4.844393014907836914e+01,2.155370361804962442e+02,5.412667105197906494e+02,6.807775347232818604e+02,2.805043461322784424e+02,3.616202869415283203e+02
4.960997009277343750e+01,2.276115508079528809e+02,5.582659142017364502e+02,6.974308755397796631e+02,2.894719018936157227e+02,3.806191432476044270e+02
5.074007630348205566e+01,2.383165705204010010e+02,5.690193266868591309e+02,7.156429071426391602e+02,3.076397445201873779e+02,4.112141344547271729e+02
5.186513590812683105e+01,2.469155123233795166e+02,5.822542071342468262e+02,7.397462065219879150e+02,3.193344786167144775e+02,4.395393006801605225e+02
5.299012684822082520e+01,2.558516180515289307e+02,5.851894919872283936e+02,7.602934226989746094e+02,3.319311702251434326e+02,5.034412682056427002e+02
5.412346959114074707e+01,2.589321067333221436e+02,6.026420774459838867e+02,7.852795059680938721e+02,3.443279345035552979e+02,5.289368767738342285e+02
5.538327336311340332e+01,2.615765330791473389e+02,6.159393961429595947e+02,7.929190492630004883e+02,3.567196717262268066e+02,5.402791182994842529e+02
5.659002184867858887e+01,2.659944102764129639e+02,6.362577695846557617e+02,8.083735744953155518e+02,3.760868158340454102e+02,5.531353681087493896e+02
5.783534169197082520e+01,2.749503948688507080e+02,6.527937204837799072e+02,8.259094269275665283e+02,3.845418496131896973e+02,5.671107158660888672e+02
