2.480609416961669922e-01,2.683486938476561945e-01,4.076340198516845148e-01
4.596138000488279862e-02,6.730151176452629780e-02,6.768536567687979955e-02
5.023288726806639931e-02,6.820082664489740543e-02,5.600261688232419793e-02
1.261577606201171875e-01,6.484055519103999743e-02,7.327795028686520662e-02
8.233666419982910156e-02,3.203105926513669793e-02,9.739089012145990543e-02
8.487057685852049393e-02,1.021451950073242049e-01,7.844305038452140111e-02
5.999565124511709729e-02,7.483530044555659899e-02,1.270318031311034879e-01
6.454157829284659642e-02,5.676031112670890111e-02,6.341671943664549393e-02
6.300973892211909899e-02,5.490255355834960244e-02,9.416055679321279348e-02
5.209016799926750180e-02,6.146216392517089844e-02,7.184243202209469881e-02
5.925631523132320055e-02,6.476569175720210680e-02,8.793520927429189504e-02
6.251788139343260331e-02,6.026244163513180124e-02,6.992363929748529605e-02
5.714583396911619706e-02,6.720733642578119449e-02,8.640980720520019531e-02
5.590415000915519711e-02,8.277153968811029605e-02,9.525513648986809467e-02
5.788016319274900262e-02,4.500699043273920230e-02,7.034039497375479955e-02
5.699968338012689761e-02,6.856250762939450349e-02,5.996465682983390111e-02
5.092215538024900262e-02,6.720757484436029605e-02,7.771086692810050267e-02
5.715465545654289936e-02,7.006001472473140368e-02,7.555508613586420230e-02
5.225372314453120143e-02,6.984972953796379780e-02,7.277083396911619706e-02
5.307579040527340281e-02,4.659628868103019711e-02,7.149291038513179430e-02
2.515125274658200002e-02,6.120061874389640111e-02,7.149720191955559467e-02
7.862782478332519531e-02,4.693913459777829950e-02,5.764961242675779862e-02
6.093788146972650005e-02,5.544972419738759817e-02,7.729458808898920230e-02
6.463408470153800267e-02,6.420326232910149311e-02,7.801580429077140111e-02
6.430935859680170230e-02,7.236313819885249743e-02,7.428765296936029605e-02
9.981298446655270662e-02,6.261992454528800267e-02,7.695603370666499743e-02
6.855559349060050267e-02,4.603862762451169793e-02,6.703972816467279605e-02
9.370756149291989412e-02,7.089781761169429430e-02,7.008171081542960423e-02
6.801319122314450349e-02,6.296205520629880037e-02,8.376264572143550524e-02
1.979773044586181086e-01,6.731629371643059467e-02,7.260131835937500000e-02
1.814808845520018976e-01,5.534005165100090023e-02,6.918787956237790193e-02
5.870318412780760331e-02,5.316400527954100175e-02,6.809282302856439761e-02
6.689500808715820312e-02,6.740140914916989412e-02,6.402087211608879780e-02
6.832027435302730212e-02,6.200623512268060161e-02,6.330394744873039936e-02
6.488585472106929430e-02,6.322741508483879780e-02,4.374742507934570312e-02
5.239415168762200092e-02,6.709980964660640368e-02,5.656027793884269711e-02
6.412100791931149568e-02,6.599855422973630037e-02,6.161093711853019711e-02
6.931138038635249743e-02,6.835865974426269531e-02,2.872371673583979865e-02
7.170224189758299393e-02,6.837153434753409642e-02,7.000184059143059467e-02
6.898498535156250000e-02,6.238317489624019968e-02,6.204056739807119886e-02
4.273295402526849918e-02,6.690979003906250000e-02,4.514503479003900005e-02
7.606482505798339844e-02,5.727052688598630037e-02,6.689238548278800267e-02
7.416081428527830643e-02,6.273293495178219881e-02,4.955959320068349661e-02
5.046749114990230212e-02,4.498004913330069798e-02,7.542729377746580643e-02
1.316170692443847101e-01,5.005192756652829950e-02,7.355713844299309467e-02
1.141040325164793950e-01,6.386542320251460680e-02,6.771063804626460680e-02
8.472895622253409642e-02,6.769466400146480212e-02,6.986498832702629780e-02
6.821346282958980212e-02,6.561541557312010331e-02,7.287549972534179688e-02
7.533907890319820055e-02,6.678652763366689504e-02,5.218434333801259817e-02
5.569648742675779862e-02,6.844091415405270662e-02,7.443594932556149568e-02
6.008100509643549830e-02,6.624007225036619706e-02,6.780648231506339330e-02
