0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+01,2.000000000000000000e+01,1.000000000000000000e+01,1.000000000000000000e+01,1.000000000000000000e+01,2.000000000000000000e+01
1.333333333333332860e+01,4.666666666666665719e+01,2.000000000000000000e+01,1.333333333333332860e+01,2.666666666666667140e+01,2.000000000000000000e+01
2.000000000000000000e+01,5.000000000000000000e+01,2.500000000000000000e+01,2.500000000000000000e+01,2.500000000000000000e+01,2.500000000000000000e+01
2.400000000000000000e+01,4.399999999999999289e+01,3.200000000000000000e+01,2.800000000000000000e+01,2.800000000000000000e+01,2.800000000000000000e+01
2.666666666666667140e+01,4.000000000000000000e+01,4.333333333333333570e+01,3.666666666666667140e+01,3.333333333333334281e+01,3.000000000000000000e+01
3.428571428571429180e+01,4.000000000000000000e+01,4.571428571428572241e+01,3.428571428571429180e+01,3.714285714285714590e+01,3.142857142857143060e+01
3.500000000000000000e+01,3.750000000000000000e+01,4.499999999999999289e+01,3.250000000000000000e+01,4.000000000000000000e+01,3.000000000000000000e+01
3.333333333333334281e+01,4.222222222222222854e+01,5.111111111111112137e+01,3.333333333333334281e+01,4.222222222222222854e+01,3.333333333333334281e+01
3.400000000000000000e+01,4.399999999999999289e+01,5.600000000000000000e+01,3.400000000000000000e+01,4.000000000000000000e+01,3.600000000000000000e+01
3.454545454545454675e+01,4.363636363636364024e+01,6.000000000000000000e+01,3.272727272727273373e+01,4.000000000000000000e+01,3.636363636363636687e+01
3.666666666666667140e+01,4.166666666666665719e+01,5.833333333333332860e+01,3.500000000000000000e+01,3.833333333333332860e+01,4.000000000000000000e+01
3.538461538461538680e+01,4.307692307692308020e+01,6.153846153846153300e+01,3.384615384615385381e+01,3.846153846153845990e+01,4.153846153846153300e+01
3.571428571428570820e+01,4.714285714285713880e+01,6.142857142857142350e+01,3.428571428571429180e+01,3.714285714285714590e+01,4.428571428571428470e+01
3.466666666666667140e+01,4.666666666666665719e+01,6.266666666666665719e+01,3.466666666666667140e+01,3.866666666666667140e+01,4.666666666666665719e+01
3.500000000000000000e+01,4.875000000000000711e+01,6.250000000000000000e+01,3.750000000000000000e+01,3.750000000000000000e+01,4.750000000000000000e+01
3.529411764705882604e+01,5.058823529411764497e+01,6.235294117647058698e+01,3.764705882352941302e+01,3.764705882352941302e+01,4.941176470588236214e+01
3.666666666666667140e+01,5.000000000000000000e+01,6.333333333333333570e+01,3.777777777777777857e+01,3.888888888888888573e+01,5.111111111111112137e+01
3.578947368421052033e+01,5.157894736842105488e+01,6.526315789473684958e+01,3.894736842105263008e+01,3.894736842105263008e+01,5.157894736842105488e+01
3.700000000000000000e+01,5.200000000000000000e+01,6.600000000000000000e+01,3.900000000000000000e+01,3.800000000000000000e+01,5.400000000000000000e+01
3.714285714285714590e+01,5.142857142857143060e+01,6.666666666666667140e+01,3.904761904761903679e+01,3.904761904761903679e+01,5.523809523809523370e+01
3.909090909090908639e+01,5.363636363636364024e+01,6.727272727272728048e+01,3.909090909090908639e+01,4.090909090909090651e+01,5.727272727272727337e+01
3.913043478260868824e+01,5.478260869565217206e+01,6.695652173913043725e+01,4.000000000000000000e+01,4.347826086956521863e+01,5.913043478260869534e+01
3.916666666666667140e+01,5.500000000000000000e+01,6.666666666666667140e+01,4.083333333333333570e+01,4.333333333333333570e+01,6.000000000000000000e+01
3.839999999999999858e+01,5.520000000000000284e+01,6.800000000000000000e+01,4.240000000000000568e+01,4.399999999999999289e+01,6.079999999999999716e+01
3.846153846153845990e+01,5.538461538461537970e+01,6.923076923076922640e+01,4.230769230769232081e+01,4.384615384615384670e+01,6.076923076923076650e+01
3.925925925925925952e+01,5.481481481481481666e+01,6.962962962962963331e+01,4.222222222222222854e+01,4.592592592592591672e+01,6.074074074074074048e+01
3.857142857142856940e+01,5.500000000000000000e+01,7.000000000000000000e+01,4.285714285714286120e+01,4.571428571428572241e+01,6.142857142857142350e+01
3.931034482758620641e+01,5.448275862068965125e+01,7.034482758620688969e+01,4.275862068965516727e+01,4.482758620689656226e+01,6.275862068965516727e+01
3.933333333333332860e+01,5.466666666666667140e+01,7.133333333333332860e+01,4.266666666666665719e+01,4.533333333333333570e+01,6.200000000000000000e+01
3.935483870967742348e+01,5.548387096774193594e+01,7.161290322580644840e+01,4.322580645161289681e+01,4.516129032258064768e+01,6.258064516129032029e+01
4.000000000000000000e+01,5.687500000000000000e+01,7.125000000000000000e+01,4.312500000000000000e+01,4.562500000000000711e+01,6.312500000000000000e+01
4.000000000000000000e+01,5.636363636363636687e+01,7.151515151515151558e+01,4.303030303030303116e+01,4.666666666666665719e+01,6.424242424242424931e+01
4.000000000000000000e+01,5.705882352941176805e+01,7.176470588235294201e+01,4.411764705882352899e+01,4.647058823529412308e+01,6.470588235294117396e+01
4.114285714285714590e+01,5.657142857142856940e+01,7.257142857142856940e+01,4.514285714285713880e+01,4.628571428571428470e+01,6.400000000000000000e+01
4.222222222222222854e+01,5.666666666666665719e+01,7.277777777777777146e+01,4.499999999999999289e+01,4.666666666666665719e+01,6.500000000000000000e+01
4.216216216216216139e+01,5.729729729729729826e+01,7.351351351351351582e+01,4.540540540540541059e+01,4.648648648648649129e+01,6.540540540540540349e+01
4.210526315789473273e+01,5.684210526315789025e+01,7.368421052631579471e+01,4.526315789473684248e+01,4.789473684210526727e+01,6.526315789473684958e+01
4.307692307692308020e+01,5.692307692307691980e+01,7.333333333333332860e+01,4.615384615384615330e+01,4.871794871794872250e+01,6.512820512820513841e+01
4.350000000000000711e+01,5.800000000000000000e+01,7.300000000000000000e+01,4.549999999999999289e+01,4.950000000000000000e+01,6.550000000000000000e+01
4.292682926829268553e+01,5.756097560975609895e+01,7.317073170731707421e+01,4.682926829268292579e+01,5.024390243902438868e+01,6.634146341463414842e+01
4.428571428571428470e+01,5.761904761904762040e+01,7.380952380952381020e+01,4.761904761904761330e+01,5.142857142857143060e+01,6.619047619047618980e+01
4.465116279069768268e+01,5.813953488372092693e+01,7.395348837209301962e+01,4.790697674418604635e+01,5.116279069767441712e+01,6.697674418604651692e+01
4.499999999999999289e+01,5.909090909090908639e+01,7.454545454545454675e+01,4.772727272727272663e+01,5.136363636363635976e+01,6.772727272727271952e+01
4.577777777777777146e+01,5.955555555555555713e+01,7.511111111111111427e+01,4.888888888888889284e+01,5.244444444444444287e+01,6.755555555555555713e+01
