1.464843750000000000e+00,1.562500000000000000e+00,1.586914062500000000e-01,4.243977864583333148e-01,8.258056640625000000e-01,4.325866699218750000e-02
1.796875000000000000e+00,1.123046875000000000e+00,7.421875000000000000e-01,9.533182779947916297e-01,7.519531250000000000e-01,5.874633789062500000e-02
2.500000000000000000e+00,1.432291666666666741e+00,1.367187500000000000e+00,9.977213541666666297e-01,1.253255208333333259e+00,1.527404785156248057e-01
2.343750000000000000e+00,1.015625000000000000e+00,2.197265625000000000e+00,8.884006076388888395e-01,8.260091145833332593e-01,1.644897460937496947e-01
2.109375000000000000e+00,1.562500000000000000e+00,4.394531250000000000e+00,1.102701822916666297e+00,1.185099283854166741e+00,1.619974772135414909e-01
1.562500000000000000e+00,7.031250000000000000e-01,6.347656250000000000e+00,9.050496419270831483e-01,7.726033528645832593e-01,2.292887369791664909e-01
2.968750000000000000e+00,1.015625000000000000e+00,4.882812500000000000e+00,1.764322916666666075e+00,1.241387261284722099e+00,4.396565755208334814e-01
2.656250000000000000e+00,1.328125000000000000e+00,6.992187500000000000e+00,1.265462239583333703e+00,1.442803276909722321e+00,8.926310221354170071e-01
2.109375000000000000e+00,1.855468750000000000e+00,7.910156250000000000e+00,1.762797037760416297e+00,9.888966878255207593e-01,2.144050598144532138e+00
4.062500000000000000e+00,1.562500000000000000e+00,9.765625000000000000e+00,2.459971110026041075e+00,8.673095703125002220e-01,1.578928629557291519e+00
2.695312500000000000e+00,1.171875000000000000e+00,1.328125000000000000e+01,1.978149414062500000e+00,7.676188151041667407e-01,1.766535441080729241e+00
3.281250000000000000e+00,9.375000000000000000e-01,7.456249999999999822e+00,3.544921875000000000e+00,7.914733886718750000e-01,1.054877387152777679e+00
3.515625000000000000e+00,1.328125000000000000e+00,9.570312500000000000e+00,4.509175618489584814e+00,9.826660156250000000e-01,1.332185872395833304e+00
4.921875000000000000e+00,1.562500000000000000e+00,7.456249999999999822e+00,4.481201171875002665e+00,7.847086588541666297e-01,2.769088745117188388e+00
2.656250000000000000e+00,2.031250000000000000e+00,1.103515625000000000e+01,5.513102213541669627e+00,7.961018880208332593e-01,9.985188802083332371e-01
4.765625000000000000e+00,2.734375000000000000e+00,7.568749999999999645e+00,6.422932942708337478e+00,1.279296875000000000e+00,8.981068929036457593e-01
4.687500000000000000e+00,4.218750000000000000e+00,1.062500000000000000e+01,4.288525390625001599e+00,1.084136962890625222e+00,9.301503499348957593e-01
5.000000000000000000e+00,4.101562500000000000e+00,1.106770833333333393e+01,4.398592122395831971e+00,1.103719075520833703e+00,8.641425238715276791e-01
2.968750000000000000e+00,4.687500000000000000e+00,1.328125000000000000e+01,3.319702148437500000e+00,9.915669759114583703e-01,1.251212565104166563e+00
3.906250000000000000e+00,6.250000000000000000e+00,9.244791666666666075e+00,4.186197916666666963e+00,1.199747721354166297e+00,4.880845811631943088e-01
5.468750000000000000e+00,1.125000000000000000e+01,1.042500000000000071e+01,4.911092122395833925e+00,8.630371093750000000e-01,6.486053466796875000e-01
4.804687500000000000e+00,2.604166666666666785e+01,1.039062500000000000e+01,5.385538736979169627e+00,1.071675618489583259e+00,1.713689168294270315e+00
1.281250000000000000e+01,2.343750000000000000e+01,8.496093750000000000e+00,5.138549804687498224e+00,9.888966878255207593e-01,1.976169162326388840e+00
