1.463017463684082031e-01,1.561703681945799949e-01
1.869344711303710938e-01,1.889171600341796875e-01
2.273252010345458984e-01,2.313148975372313898e-01
2.692258358001708984e-01,2.725377082824707031e-01
2.980704307556151789e-01,3.186426162719726007e-01
3.581888675689697266e-01,3.890807628631591797e-01
3.870649337768554132e-01,4.257333278656005859e-01
4.289405345916748047e-01,4.721362590789794922e-01
4.695827960968017023e-01,5.163111686706542969e-01
4.894571304321289062e-01,5.634820461273193359e-01
5.289008617401123047e-01,5.979912281036376953e-01
5.682663917541503906e-01,6.329977512359619141e-01
6.095564365386962891e-01,6.818258762359619141e-01
6.515994071960449219e-01,7.312190532684326172e-01
6.918642520904541016e-01,7.775902748107910156e-01
7.329142093658447266e-01,8.250482082366943359e-01
7.731549739837646484e-01,8.694105148315429688e-01
8.110291957855224609e-01,9.127757549285887562e-01
8.531560897827148438e-01,9.484713077545166016e-01
8.908648490905761719e-01,9.989283084869383655e-01
9.332914352416992188e-01,1.048304080963134766e+00
9.770107269287108265e-01,1.094357013702392578e+00
1.006934881210327148e+00,1.140775918960571289e+00
1.046548604965209961e+00,1.185355663299560325e+00
1.088485479354858398e+00,1.230904579162597656e+00
1.127554416656493919e+00,1.277441501617431641e+00
1.167834758758544922e+00,1.322657585144042969e+00
1.208706378936767578e+00,1.349345445632934570e+00
1.239459037780761497e+00,1.398923158645630105e+00
1.269766330718993919e+00,1.443056106567382812e+00
1.309687852859497070e+00,1.487492084503173828e+00
1.351045608520507812e+00,1.532427072525024414e+00
1.390863180160522461e+00,1.574158668518066406e+00
1.433843135833740234e+00,1.622370243072509766e+00
1.478614091873168945e+00,1.675223112106323242e+00
1.530972719192504883e+00,1.756664514541625977e+00
1.579227447509765625e+00,1.821181535720824751e+00
1.632732152938842773e+00,1.867355108261108398e+00
1.690475225448608398e+00,1.901927471160888894e+00
1.731665134429931641e+00,1.945354223251342773e+00
1.781683683395385520e+00,1.994980573654174805e+00
1.839361667633056863e+00,2.040590524673461914e+00
1.887612104415893555e+00,2.087787151336669922e+00
1.929085493087768777e+00,2.139029264450072798e+00
1.979543447494506836e+00,2.198206901550292969e+00
2.026130914688110352e+00,2.249905824661254883e+00
2.071096420288085938e+00,2.299352169036864790e+00
2.116748332977294922e+00,2.350547313690185103e+00
2.160673141479492188e+00,2.403829574584960938e+00
2.196992158889770508e+00,2.451055049896239790e+00
2.246288299560546875e+00,2.492181301116943803e+00
