3.039999999999999858e+01,3.080000000000000071e+01
3.000000000000000000e+01,2.860000000000000142e+01
3.100000000000000000e+01,3.239999999999999858e+01
2.360000000000000142e+01,3.080000000000000071e+01
2.319999999999999929e+01,3.100000000000000000e+01
2.500000000000000000e+01,2.419999999999999929e+01
2.200000000000000000e+01,2.300000000000000000e+01
2.480000000000000071e+01,2.800000000000000000e+01
2.439999999999999858e+01,2.960000000000000142e+01
2.600000000000000000e+01,3.279999999999999716e+01
2.760000000000000142e+01,3.360000000000000142e+01
2.719999999999999929e+01,2.800000000000000000e+01
3.039999999999999858e+01,2.919999999999999929e+01
2.819999999999999929e+01,2.819999999999999929e+01
2.700000000000000000e+01,2.800000000000000000e+01
2.700000000000000000e+01,3.239999999999999858e+01
3.019999999999999929e+01,3.080000000000000071e+01
3.019999999999999929e+01,2.880000000000000071e+01
3.180000000000000071e+01,2.900000000000000000e+01
3.180000000000000071e+01,2.900000000000000000e+01
2.880000000000000071e+01,3.000000000000000000e+01
2.739999999999999858e+01,3.100000000000000000e+01
2.880000000000000071e+01,3.000000000000000000e+01
3.080000000000000071e+01,2.860000000000000142e+01
2.900000000000000000e+01,3.100000000000000000e+01
2.700000000000000000e+01,3.000000000000000000e+01
2.700000000000000000e+01,2.839999999999999858e+01
2.900000000000000000e+01,2.319999999999999929e+01
2.719999999999999929e+01,2.739999999999999858e+01
2.700000000000000000e+01,2.800000000000000000e+01
3.220000000000000284e+01,2.800000000000000000e+01
4.139999999999999858e+01,2.719999999999999929e+01
3.479999999999999716e+01,2.819999999999999929e+01
3.579999999999999716e+01,2.919999999999999929e+01
3.839999999999999858e+01,2.800000000000000000e+01
3.500000000000000000e+01,2.960000000000000142e+01
3.579999999999999716e+01,3.239999999999999858e+01
4.560000000000000142e+01,3.300000000000000000e+01
4.560000000000000142e+01,3.160000000000000142e+01
2.939999999999999858e+01,4.139999999999999858e+01
3.019999999999999929e+01,3.339999999999999858e+01
2.860000000000000142e+01,3.060000000000000142e+01
3.339999999999999858e+01,2.939999999999999858e+01
3.720000000000000284e+01,3.139999999999999858e+01
4.600000000000000000e+01,3.300000000000000000e+01
4.800000000000000000e+01,3.300000000000000000e+01
4.779999999999999716e+01,3.400000000000000000e+01
4.779999999999999716e+01,3.620000000000000284e+01
4.520000000000000284e+01,3.560000000000000142e+01
4.900000000000000000e+01,3.360000000000000142e+01
4.860000000000000142e+01,3.460000000000000142e+01
