0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+01,2.000000000000000000e+01,1.000000000000000000e+01,2.000000000000000000e+01,1.000000000000000000e+01,2.000000000000000000e+01
2.000000000000000000e+01,2.666666666666667140e+01,1.333333333333332860e+01,3.333333333333334281e+01,2.666666666666667140e+01,3.333333333333334281e+01
2.500000000000000000e+01,3.000000000000000000e+01,2.500000000000000000e+01,3.000000000000000000e+01,3.000000000000000000e+01,3.500000000000000000e+01
3.600000000000000000e+01,3.600000000000000000e+01,2.400000000000000000e+01,2.800000000000000000e+01,3.600000000000000000e+01,3.200000000000000000e+01
3.666666666666667140e+01,3.666666666666667140e+01,2.333333333333332860e+01,3.666666666666667140e+01,3.333333333333334281e+01,3.333333333333334281e+01
3.714285714285714590e+01,3.428571428571429180e+01,2.285714285714284699e+01,3.714285714285714590e+01,3.142857142857143060e+01,3.428571428571429180e+01
4.250000000000000711e+01,3.750000000000000000e+01,2.750000000000000000e+01,3.750000000000000000e+01,3.500000000000000000e+01,3.750000000000000000e+01
4.222222222222222854e+01,3.777777777777777857e+01,2.888888888888888928e+01,3.555555555555555713e+01,3.555555555555555713e+01,4.222222222222222854e+01
4.200000000000000711e+01,4.000000000000000000e+01,3.000000000000000000e+01,3.600000000000000000e+01,3.600000000000000000e+01,4.399999999999999289e+01
4.363636363636364024e+01,4.181818181818182012e+01,3.272727272727273373e+01,3.454545454545454675e+01,3.636363636363636687e+01,4.545454545454546036e+01
4.333333333333333570e+01,4.000000000000000000e+01,3.333333333333334281e+01,3.500000000000000000e+01,3.500000000000000000e+01,4.833333333333332860e+01
4.307692307692308020e+01,4.153846153846153300e+01,3.538461538461538680e+01,3.538461538461538680e+01,3.692307692307692690e+01,5.230769230769230660e+01
4.142857142857142350e+01,4.285714285714286120e+01,3.857142857142856940e+01,3.857142857142856940e+01,4.000000000000000000e+01,5.285714285714286120e+01
4.266666666666665719e+01,4.533333333333333570e+01,4.000000000000000000e+01,4.133333333333333570e+01,4.133333333333333570e+01,5.466666666666667140e+01
4.250000000000000711e+01,4.625000000000000000e+01,4.250000000000000711e+01,4.375000000000000000e+01,4.375000000000000000e+01,5.625000000000000000e+01
4.117647058823528994e+01,4.588235294117647101e+01,4.352941176470589113e+01,4.470588235294116686e+01,4.352941176470589113e+01,5.882352941176471006e+01
4.000000000000000000e+01,4.555555555555555713e+01,4.333333333333333570e+01,4.333333333333333570e+01,4.555555555555555713e+01,6.000000000000000000e+01
4.105263157894737702e+01,4.526315789473684248e+01,4.421052631578947967e+01,4.315789473684210975e+01,4.842105263157895223e+01,6.105263157894736992e+01
4.100000000000000000e+01,4.600000000000000000e+01,4.399999999999999289e+01,4.200000000000000711e+01,4.900000000000000000e+01,6.200000000000000000e+01
4.285714285714286120e+01,4.666666666666665719e+01,4.571428571428572241e+01,4.285714285714286120e+01,4.952380952380952550e+01,6.285714285714284699e+01
4.363636363636364024e+01,4.636363636363635976e+01,4.636363636363635976e+01,4.545454545454546036e+01,5.090909090909090651e+01,6.454545454545454675e+01
4.260869565217392108e+01,4.695652173913043015e+01,4.695652173913043015e+01,4.521739130434782794e+01,5.217391304347825809e+01,6.434782608695653039e+01
4.333333333333333570e+01,4.666666666666665719e+01,4.916666666666667140e+01,4.666666666666665719e+01,5.166666666666665719e+01,6.583333333333334281e+01
4.399999999999999289e+01,4.720000000000000284e+01,4.960000000000000142e+01,4.639999999999999858e+01,5.120000000000000284e+01,6.640000000000000568e+01
4.461538461538461320e+01,4.923076923076923350e+01,5.076923076923076650e+01,4.615384615384615330e+01,5.153846153846154010e+01,6.692307692307693401e+01
4.592592592592591672e+01,5.037037037037036669e+01,5.185185185185185475e+01,4.740740740740741188e+01,5.185185185185185475e+01,6.666666666666667140e+01
4.714285714285713880e+01,5.071428571428570820e+01,5.285714285714286120e+01,4.714285714285713880e+01,5.357142857142856940e+01,6.785714285714286120e+01
4.827586206896552312e+01,5.241379310344827758e+01,5.379310344827586476e+01,4.827586206896552312e+01,5.448275862068965125e+01,6.758620689655172953e+01
4.733333333333333570e+01,5.200000000000000000e+01,5.266666666666665719e+01,4.866666666666667140e+01,5.533333333333333570e+01,6.733333333333334281e+01
4.709677419354838435e+01,5.096774193548387188e+01,5.225806451612903203e+01,4.903225806451613522e+01,5.612903225806451246e+01,6.838709677419355160e+01
4.750000000000000000e+01,5.062500000000000000e+01,5.375000000000000000e+01,4.875000000000000711e+01,5.562500000000000000e+01,6.750000000000000000e+01
4.727272727272728048e+01,5.151515151515152269e+01,5.515151515151514872e+01,4.848484848484847731e+01,5.636363636363636687e+01,6.787878787878787534e+01
4.764705882352940591e+01,5.176470588235294201e+01,5.529411764705881893e+01,4.823529411764705088e+01,5.647058823529412308e+01,6.823529411764705799e+01
4.857142857142857650e+01,5.200000000000000000e+01,5.657142857142856940e+01,4.914285714285714590e+01,5.714285714285714590e+01,6.800000000000000000e+01
4.888888888888889284e+01,5.222222222222222143e+01,5.722222222222222143e+01,4.944444444444444287e+01,5.722222222222222143e+01,6.888888888888888573e+01
4.918918918918919303e+01,5.243243243243242802e+01,5.783783783783783861e+01,4.864864864864865268e+01,5.783783783783783861e+01,6.864864864864864558e+01
4.947368421052632215e+01,5.315789473684210265e+01,5.736842105263158231e+01,5.000000000000000000e+01,5.842105263157895223e+01,6.947368421052631504e+01
4.974358974358975161e+01,5.282051282051282470e+01,5.743589743589743790e+01,4.974358974358975161e+01,5.846153846153845990e+01,6.923076923076922640e+01
5.050000000000000000e+01,5.300000000000000000e+01,5.800000000000000000e+01,5.050000000000000000e+01,5.950000000000000000e+01,7.000000000000000000e+01
5.121951219512195053e+01,5.365853658536585158e+01,5.853658536585366079e+01,5.170731707317073500e+01,5.951219512195121553e+01,7.073170731707317316e+01
5.047619047619048160e+01,5.476190476190475920e+01,5.857142857142856940e+01,5.285714285714286120e+01,6.000000000000000000e+01,7.095238095238094900e+01
5.023255813953488058e+01,5.581395348837209269e+01,5.953488372093023173e+01,5.302325581395349019e+01,6.000000000000000000e+01,7.162790697674418539e+01
4.954545454545454675e+01,5.681818181818182012e+01,6.000000000000000000e+01,5.363636363636364024e+01,6.045454545454545325e+01,7.136363636363635976e+01
4.977777777777777857e+01,5.777777777777777857e+01,6.044444444444444287e+01,5.288888888888889284e+01,6.044444444444444287e+01,7.111111111111111427e+01
5.000000000000000000e+01,5.782608695652173481e+01,6.086956521739130466e+01,5.260869565217392108e+01,6.043478260869565588e+01,7.130434782608695343e+01
4.936170212765957643e+01,5.872340425531915287e+01,6.042553191489361808e+01,5.191489361702127781e+01,6.085106382978724326e+01,7.191489361702127781e+01
4.958333333333333570e+01,5.916666666666665719e+01,6.125000000000000000e+01,5.166666666666665719e+01,6.041666666666667140e+01,7.166666666666667140e+01
4.979591836734693544e+01,5.918367346938776308e+01,6.163265306122448806e+01,5.224489795918368173e+01,5.959183673469387799e+01,7.142857142857143060e+01
4.920000000000000284e+01,5.960000000000000142e+01,6.160000000000000142e+01,5.320000000000000284e+01,6.000000000000000000e+01,7.120000000000000284e+01
4.862745098039216174e+01,6.039215686274509665e+01,6.235294117647058698e+01,5.372549019607843235e+01,5.921568627450980671e+01,7.098039215686273451e+01
