2.860000000000000142e+01,2.839999999999999858e+01,2.700000000000000000e+01,2.780000000000000071e+01,2.880000000000000071e+01
2.619999999999999929e+01,2.639999999999999858e+01,2.375000000000000000e+01,2.675000000000000000e+01,2.700000000000000000e+01
2.639999999999999858e+01,2.500000000000000000e+01,2.339999999999999858e+01,2.580000000000000071e+01,2.475000000000000000e+01
2.660000000000000142e+01,2.519999999999999929e+01,2.300000000000000000e+01,2.450000000000000000e+01,2.419999999999999929e+01
2.639999999999999858e+01,2.319999999999999929e+01,2.166666666666666785e+01,2.539999999999999858e+01,2.360000000000000142e+01
2.580000000000000071e+01,2.339999999999999858e+01,2.175000000000000000e+01,2.460000000000000142e+01,2.300000000000000000e+01
2.600000000000000000e+01,2.250000000000000000e+01,2.060000000000000142e+01,2.460000000000000142e+01,2.375000000000000000e+01
2.625000000000000000e+01,2.319999999999999929e+01,2.039999999999999858e+01,2.360000000000000142e+01,2.380000000000000071e+01
2.539999999999999858e+01,2.250000000000000000e+01,2.000000000000000000e+01,2.480000000000000071e+01,2.300000000000000000e+01
2.580000000000000071e+01,2.180000000000000071e+01,2.060000000000000142e+01,2.400000000000000000e+01,2.275000000000000000e+01
2.639999999999999858e+01,2.175000000000000000e+01,2.139999999999999858e+01,2.339999999999999858e+01,2.150000000000000000e+01
2.580000000000000071e+01,2.100000000000000000e+01,2.060000000000000142e+01,2.439999999999999858e+01,2.100000000000000000e+01
2.525000000000000000e+01,2.050000000000000000e+01,2.119999999999999929e+01,2.419999999999999929e+01,2.000000000000000000e+01
2.619999999999999929e+01,2.025000000000000000e+01,2.080000000000000071e+01,2.339999999999999858e+01,2.039999999999999858e+01
2.575000000000000000e+01,2.125000000000000000e+01,2.100000000000000000e+01,2.219999999999999929e+01,2.080000000000000071e+01
2.560000000000000142e+01,2.050000000000000000e+01,2.175000000000000000e+01,2.239999999999999858e+01,2.019999999999999929e+01
2.480000000000000071e+01,2.160000000000000142e+01,2.080000000000000071e+01,2.160000000000000142e+01,2.060000000000000142e+01
2.460000000000000142e+01,2.019999999999999929e+01,2.119999999999999929e+01,2.139999999999999858e+01,2.100000000000000000e+01
2.419999999999999929e+01,2.000000000000000000e+01,2.080000000000000071e+01,2.180000000000000071e+01,2.100000000000000000e+01
2.380000000000000071e+01,2.066666666666666785e+01,2.100000000000000000e+01,2.100000000000000000e+01,2.060000000000000142e+01
2.419999999999999929e+01,2.060000000000000142e+01,2.060000000000000142e+01,2.060000000000000142e+01,2.039999999999999858e+01
2.439999999999999858e+01,2.060000000000000142e+01,2.060000000000000142e+01,2.000000000000000000e+01,2.000000000000000000e+01
2.525000000000000000e+01,2.060000000000000142e+01,2.180000000000000071e+01,2.060000000000000142e+01,2.000000000000000000e+01
2.439999999999999858e+01,2.239999999999999858e+01,2.139999999999999858e+01,2.080000000000000071e+01,2.060000000000000142e+01
2.325000000000000000e+01,2.100000000000000000e+01,2.080000000000000071e+01,2.160000000000000142e+01,2.080000000000000071e+01
2.400000000000000000e+01,2.019999999999999929e+01,2.060000000000000142e+01,2.019999999999999929e+01,2.039999999999999858e+01
2.300000000000000000e+01,2.100000000000000000e+01,2.039999999999999858e+01,2.019999999999999929e+01,2.100000000000000000e+01
