0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+01,1.000000000000000000e+01,3.000000000000000000e+01,2.000000000000000000e+01,1.000000000000000000e+01
1.333333333333332860e+01,2.000000000000000000e+01,4.000000000000000000e+01,2.666666666666667140e+01,2.000000000000000000e+01
1.500000000000000000e+01,2.500000000000000000e+01,3.500000000000000000e+01,3.000000000000000000e+01,2.500000000000000000e+01
1.600000000000000000e+01,2.800000000000000000e+01,4.000000000000000000e+01,2.800000000000000000e+01,3.200000000000000000e+01
2.333333333333332860e+01,2.666666666666667140e+01,4.333333333333333570e+01,2.666666666666667140e+01,4.000000000000000000e+01
2.285714285714284699e+01,3.142857142857143060e+01,4.000000000000000000e+01,3.142857142857143060e+01,4.000000000000000000e+01
2.750000000000000000e+01,3.000000000000000000e+01,4.000000000000000000e+01,3.500000000000000000e+01,3.750000000000000000e+01
2.888888888888888928e+01,3.111111111111111427e+01,4.444444444444444287e+01,3.333333333333334281e+01,4.000000000000000000e+01
2.800000000000000000e+01,3.200000000000000000e+01,4.200000000000000711e+01,3.200000000000000000e+01,4.200000000000000711e+01
2.727272727272726272e+01,3.454545454545454675e+01,4.000000000000000000e+01,3.272727272727273373e+01,4.363636363636364024e+01
2.666666666666667140e+01,3.500000000000000000e+01,4.000000000000000000e+01,3.166666666666667140e+01,4.499999999999999289e+01
2.923076923076922284e+01,3.846153846153845990e+01,4.153846153846153300e+01,3.230769230769230660e+01,4.769230769230768630e+01
2.857142857142856940e+01,4.142857142857142350e+01,4.142857142857142350e+01,3.142857142857143060e+01,4.571428571428572241e+01
2.933333333333332860e+01,4.133333333333333570e+01,4.133333333333333570e+01,3.200000000000000000e+01,4.533333333333333570e+01
2.875000000000000000e+01,4.375000000000000000e+01,4.375000000000000000e+01,3.125000000000000000e+01,4.625000000000000000e+01
2.823529411764705443e+01,4.352941176470589113e+01,4.588235294117647101e+01,3.058823529411764852e+01,4.705882352941176094e+01
2.888888888888888928e+01,4.333333333333333570e+01,4.555555555555555713e+01,3.333333333333334281e+01,4.666666666666665719e+01
2.947368421052631504e+01,4.631578947368421240e+01,4.526315789473684248e+01,3.263157894736842479e+01,4.736842105263158231e+01
3.000000000000000000e+01,4.800000000000000000e+01,4.499999999999999289e+01,3.400000000000000000e+01,4.700000000000000000e+01
2.952380952380951840e+01,4.857142857142857650e+01,4.666666666666665719e+01,3.619047619047619690e+01,4.761904761904761330e+01
2.909090909090909349e+01,5.000000000000000000e+01,4.727272727272728048e+01,3.818181818181818699e+01,4.909090909090909349e+01
2.956521739130434412e+01,5.043478260869564878e+01,4.608695652173913260e+01,3.913043478260868824e+01,4.869565217391303946e+01
3.083333333333332860e+01,5.000000000000000000e+01,4.583333333333333570e+01,3.916666666666667140e+01,4.916666666666667140e+01
3.120000000000000284e+01,5.039999999999999858e+01,4.560000000000000142e+01,3.839999999999999858e+01,5.039999999999999858e+01
3.076923076923077360e+01,5.153846153846154010e+01,4.615384615384615330e+01,3.846153846153845990e+01,5.000000000000000000e+01
3.259259259259259522e+01,5.185185185185185475e+01,4.666666666666665719e+01,3.925925925925925952e+01,4.962962962962963331e+01
3.285714285714286120e+01,5.142857142857143060e+01,4.785714285714284699e+01,4.000000000000000000e+01,4.928571428571429180e+01
3.379310344827585766e+01,5.172413793103447688e+01,4.827586206896552312e+01,4.137931034482760140e+01,4.965517241379310320e+01
3.400000000000000000e+01,5.266666666666665719e+01,4.800000000000000000e+01,4.266666666666665719e+01,5.000000000000000000e+01
3.354838709677419217e+01,5.225806451612903203e+01,4.903225806451613522e+01,4.322580645161289681e+01,4.967741935483871174e+01
3.375000000000000000e+01,5.250000000000000000e+01,4.937500000000000000e+01,4.437500000000000000e+01,5.062500000000000000e+01
3.393939393939393767e+01,5.272727272727272663e+01,4.969696969696969546e+01,4.363636363636364024e+01,5.151515151515152269e+01
3.470588235294117396e+01,5.352941176470589113e+01,5.117647058823529704e+01,4.294117647058823906e+01,5.235294117647059409e+01
3.542857142857143060e+01,5.371428571428572241e+01,5.200000000000000000e+01,4.399999999999999289e+01,5.257142857142856940e+01
3.500000000000000000e+01,5.388888888888888573e+01,5.222222222222222143e+01,4.388888888888888573e+01,5.333333333333333570e+01
3.459459459459459651e+01,5.405405405405404906e+01,5.297297297297296836e+01,4.324324324324324209e+01,5.405405405405404906e+01
