ave_fitness	ave_genome_length	ave_tree_depth	ave_tree_nodes	ave_used_codons	best_fitness	gen	invalids	max_genome_length	max_tree_depth	max_tree_nodes	max_used_codons	min_genome_length	min_tree_depth	min_tree_nodes	min_used_codons	runtime_error	time_adjust	time_taken	total_inds	total_time	unique_inds	unused_search	
0.317534885562047	40.2	5.0	43.0	27.0	0.9765603999981523	0	0	51	5	50	34	34	5	39	23	0	0	2.805706024169922	5	2.805706024169922	5	0.0	
0.6835922799987066	34.0	5.0	39.75	23.75	0.9765603999981523	1	1	47	5.0	40.0	24.0	21	5.0	39.0	23.0	0	0	2.3617424964904785	10	5.1674485206604	7	30.0	
1.2499973119976349	39.2	5.0	39.4	23.4	3.906241599992609	2	1	47	5	41	25	34	5	37	21	0	0	5.8861565589904785	15	11.053605079650879	9	40.0	
2.3046852319980045	35.2	5.0	39.0	23.0	6.25	3	1	45	5	40	24	25	5	37	21	0	0	4.897570610046387	20	15.951175689697266	13	35.0	
2.734373599998768	31.2	5.0	37.666666666666664	21.666666666666668	6.25	4	3	44	5.0	38.0	22.0	20	5.0	37.0	21.0	0	0	2.9346113204956055	25	18.88578701019287	15	40.0	
5.46875	28.0	5.0	38.0	22.0	6.25	5	4	34	5.0	38.0	22.0	22	5.0	38.0	22.0	0	0	5.116236448287964	30	24.002023458480835	17	43.333333333333336	
6.770833333333333	28.0	5.0	37.666666666666664	21.666666666666668	12.5	6	6	38	5.0	39.0	23.0	18	5.0	36.0	20.0	0	0	3.4657702445983887	35	27.467793703079224	19	45.714285714285715	
7.5	36.0	5.0	37.0	21.0	12.5	7	6	49	5	38	22	26	5	36	20	0	0	6.996297121047974	40	34.4640908241272	22	44.99999999999999	
12.5	40.2	5.0	36.0	20.0	12.5	8	6	47	5	36	20	36	5	36	20	0	0	10.567871570587158	45	45.031962394714355	23	48.88888888888889	
6.3625	39.6	4.8	36.6	20.6	12.5	9	6	49	5	39	23	31	4	35	19	0	0	5.985694408416748	50	51.0176568031311	27	46.0	
5.625	41.6	5.0	37.4	21.4	12.5	10	6	46	5	39	23	36	5	36	20	0	0	5.161453485488892	55	56.179110288619995	31	43.63636363636364	
4.95625	38.0	4.8	37.0	21.0	12.5	11	6	51	5	40	24	25	4	35	19	0	0	3.8711631298065186	60	60.050273418426514	34	43.333333333333336	
9.375	40.6	5.0	36.5	20.5	12.5	12	7	57	5.0	37.0	21.0	19	5.0	36.0	20.0	0	0	6.575493097305298	65	66.62576651573181	35	46.15384615384615	
7.8125	38.0	5.0	36.8	20.8	12.5	13	7	48	5	39	23	28	5	36	20	0	0	6.305541753768921	70	72.93130826950073	38	45.714285714285715	
4.6875	36.0	5.0	37.666666666666664	21.666666666666668	12.5	14	9	63	5.0	39.0	23.0	13	5.0	36.0	20.0	0	0	0.9760119915008545	75	73.90732026100159	40	46.666666666666664	
5.46875	48.0	5.0	37.8	21.8	12.5	15	9	74	5	40	24	27	5	36	20	0	0	5.03257155418396	80	78.93989181518555	42	47.5	
9.375	59.6	5.0	36.6	20.6	12.5	16	9	80	5	38	22	38	5	36	20	0	0	9.208298921585083	85	88.14819073677063	45	47.05882352941176	
8.125	51.2	5.0	36.8	20.8	12.5	17	9	72	5	38	22	36	5	36	20	0	0	7.749229669570923	90	95.89742040634155	47	47.77777777777777	
2.925	43.6	4.8	36.4	20.4	12.5	18	9	70	5	38	22	33	4	35	19	0	0	2.0548934936523438	95	97.9523138999939	49	48.421052631578945	
5.1125	38.6	4.8	36.4	20.4	12.5	19	9	48	5	39	23	31	4	35	19	0	0	4.261770248413086	100	102.21408414840698	51	49.0	
10.9375	36.2	5.0	36.25	20.25	12.5	20	10	54	5.0	37.0	21.0	19	5.0	36.0	20.0	0	0	7.526097536087036	105	109.74018168449402	52	50.476190476190474	
12.5	47.6	5.0	36.0	20.0	12.5	21	10	54	5	36	20	38	5	36	20	0	0	12.121842861175537	110	121.86202454566956	53	51.81818181818182	
6.25	42.4	5.0	36.6	20.6	12.5	22	10	49	5	37	21	38	5	36	20	0	0	5.711915016174316	115	127.57393956184387	56	51.30434782608695	
