ave_fitness	ave_genome_length	ave_tree_depth	ave_tree_nodes	ave_used_codons	best_fitness	gen	invalids	max_genome_length	max_tree_depth	max_tree_nodes	max_used_codons	min_genome_length	min_tree_depth	min_tree_nodes	min_used_codons	runtime_error	time_adjust	time_taken	total_inds	total_time	unique_inds	unused_search	
0.0421142578125	31.6	5.0	32.2	21.2	0.1953125	0	0	36	5	35	24	28	5	30	19	0	0	0.14980316162109375	5	0.14980316162109375	5	0.0	
0.234375	30.8	5.0	30.6	19.6	0.78125	1	0	46	5	33	22	17	5	28	17	0	0	0.043672800064086914	10	0.19347596168518066	9	10.0	
1.03515625	30.6	5.0	30.2	19.2	3.125	2	0	35	5	31	20	26	5	29	18	0	0	0.042746782302856445	15	0.2362227439880371	13	13.333333333333329	
1.5869140625	33.6	5.0	30.0	19.0	3.125	3	0	42	5	32	21	27	5	27	16	0	0	0.043175458908081055	20	0.27939820289611816	17	15.0	
2.3046875	35.4	5.0	29.4	18.4	6.25	4	0	40	5	31	20	29	5	28	17	0	0	0.045267581939697266	25	0.32466578483581543	21	16.0	
4.140625	35.0	5.0	28.4	17.4	6.25	5	0	39	5	29	18	29	5	28	17	0	0	0.07853865623474121	30	0.40320444107055664	21	30.0	
1.86767578125	31.0	5.0	29.5	18.5	6.25	6	1	43	5.0	31.0	20.0	15	5.0	28.0	17.0	0	0	0.03328299522399902	35	0.43648743629455566	23	34.28571428571429	
2.6611328125	36.4	5.0	28.5	17.5	6.25	7	2	50	5.0	30.0	19.0	15	5.0	27.0	16.0	0	0	0.032387733459472656	40	0.4688751697540283	26	35.0	
3.90625	39.4	5.0	27.6	16.6	6.25	8	2	45	5	28	17	34	5	27	16	0	0	0.04407954216003418	45	0.5129547119140625	28	37.77777777777778	
3.75	39.2	5.0	28.0	17.0	6.25	9	2	51	5	28	17	28	5	28	17	0	0	0.042902469635009766	50	0.5558571815490723	30	40.0	
2.8125	39.0	5.0	28.2	17.2	6.25	10	2	49	5	29	18	29	5	28	17	0	0	0.04188990592956543	55	0.5977470874786377	33	40.0	
1.6796875	35.0	5.0	28.6	17.6	6.25	11	2	48	5	29	18	22	5	28	17	0	0	0.042847394943237305	60	0.640594482421875	36	40.0	
2.734375	37.8	5.0	28.8	17.8	6.25	12	2	39	5	30	19	36	5	28	17	0	0	0.042920589447021484	65	0.6835150718688965	38	41.53846153846153	
2.734375	38.0	5.0	28.8	17.8	6.25	13	2	39	5	30	19	36	5	27	16	0	0	0.041851043701171875	70	0.7253661155700684	41	41.42857142857142	
3.203125	37.6	5.0	28.8	17.8	6.25	14	2	46	5	31	20	27	5	27	16	0	0	0.04188847541809082	75	0.7672545909881592	43	42.666666666666664	
3.0078125	40.4	5.0	28.4	17.4	6.25	15	2	45	5	30	19	35	5	27	16	0	0	0.0438840389251709	80	0.8111386299133301	47	41.25	
4.58984375	37.4	5.0	27.6	16.6	6.25	16	2	48	5	28	17	26	5	27	16	0	0	0.047872066497802734	85	0.8590106964111328	50	41.17647058823529	
4.5751953125	32.6	5.0	28.2	17.2	12.5	17	2	40	5	30	19	22	5	26	15	0	0	0.04790759086608887	90	0.9069182872772217	54	40.0	
5.9423828125	33.6	5.0	28.0	17.0	12.5	18	2	40	5	30	19	26	5	26	15	0	0	0.04760479927062988	95	0.9545230865478516	55	42.10526315789473	
8.515625	38.4	5.0	26.4	15.4	12.5	19	2	45	5	27	16	31	5	26	15	0	0	0.06383466720581055	100	1.018357753753662	59	41.0	
7.40234375	36.4	5.0	27.2	16.2	12.5	20	2	44	5	31	20	27	5	26	15	0	0	0.05189800262451172	105	1.0702557563781738	62	40.95238095238095	
4.6828125	36.6	4.8	26.6	15.6	12.5	21	2	40	5	29	18	32	4	25	14	0	0	0.03771066665649414	110	1.107966423034668	65	40.90909090909091	
6.25	40.0	5.0	26.2	15.2	12.5	22	2	44	5	27	16	36	5	26	15	0	0	0.04291939735412598	115	1.150885820388794	67	41.73913043478261	
8.75	40.0	5.0	26.6	15.6	12.5	23	2	49	5	28	17	31	5	26	15	0	0	0.04687356948852539	120	1.1977593898773193	69	42.50000000000001	
4.6875	37.6	5.0	27.2	16.2	12.5	24	2	40	5	28	17	35	5	26	15	0	0	0.04285073280334473	125	1.240610122680664	73	41.6	
5.9375	36.8	5.0	27.2	16.2	12.5	25	2	40	5	28	17	35	5	26	15	0	0	0.04329562187194824	130	1.2839057445526123	73	43.84615384615385	
10.78125	39.0	5.0	26.2	15.2	12.5	26	2	51	5	27	16	29	5	26	15	0	0	0.04698610305786133	135	1.3308918476104736	74	45.18518518518518	
4.921875	40.6	5.0	26.4	15.4	12.5	27	2	50	5	27	16	31	5	26	15	0	0	0.04909920692443848	140	1.379991054534912	77	44.99999999999999	
6.40625	36.4	5.0	26.4	15.4	12.5	28	2	40	5	27	16	31	5	26	15	0	0	0.05595660209655762	145	1.4359476566314697	78	46.20689655172414	
9.0625	34.6	5.0	26.4	15.4	12.5	29	2	40	5	28	17	31	5	26	15	0	0	0.05305171012878418	150	1.488999366760254	79	47.333333333333336	
8.75	36.4	5.0	26.6	15.6	12.5	30	2	43	5	28	17	28	5	26	15	0	0	0.04790329933166504	155	1.536902666091919	80	48.38709677419355	
11.25	38.8	5.0	26.2	15.2	12.5	31	2	43	5	27	16	31	5	26	15	0	0	0.04836678504943848	160	1.5852694511413574	80	50.0	
8.75	40.0	5.0	26.4	15.4	12.5	32	2	40	5	27	16	40	5	26	15	0	0	0.04663205146789551	165	1.631901502609253	80	51.515151515151516	
8.4375	40.0	5.0	26.0	15.0	12.5	33	2	48	5	26	15	32	5	26	15	0	0	0.045912981033325195	170	1.6778144836425781	82	51.76470588235294	
7.5	41.6	5.0	26.4	15.4	12.5	34	2	48	5	27	16	35	5	26	15	0	0	0.044881582260131836	175	1.72269606590271	84	52.0	
9.53125	41.6	5.0	26.4	15.4	12.5	35	2	49	5	27	16	39	5	26	15	0	0	0.04652976989746094	180	1.769225835800171	86	52.22222222222222	
2.925	40.0	4.8	26.2	15.2	12.5	36	2	45	5	27	16	35	4	25	14	0	0	0.03294634819030762	185	1.8021721839904785	88	52.43243243243243	
9.375	40.0	5.0	26.8	15.8	12.5	37	2	42	5	28	17	38	5	26	15	0	0	0.04784131050109863	190	1.8500134944915771	89	53.1578947368421	
10.3125	40.0	5.0	26.0	15.0	12.5	38	2	41	5	26	15	39	5	26	15	0	0	0.04587078094482422	195	1.8958842754364014	89	54.35897435897436	
5.0	40.0	5.0	27.0	16.0	12.5	39	2	52	5	28	17	28	5	26	15	0	0	0.042885541915893555	200	1.938769817352295	92	54.0	
4.8	37.0	4.8	26.2	15.2	12.5	40	2	42	5	27	16	32	4	25	14	0	0	0.03556513786315918	205	1.974334955215454	95	53.65853658536585	
7.5	37.0	5.0	26.4	15.4	12.5	41	2	42	5	27	16	30	5	26	15	0	0	0.044914960861206055	210	2.01924991607666	96	54.285714285714285	
9.375	38.6	5.0	26.4	15.4	12.5	42	2	42	5	27	16	31	5	26	15	0	0	0.04709219932556152	215	2.0663421154022217	98	54.41860465116279	
4.8	38.6	4.8	26.4	15.4	12.5	43	2	45	5	28	17	31	4	25	14	0	0	0.035669565200805664	220	2.1020116806030273	100	54.54545454545455	
7.6125	42.0	4.8	26.0	15.0	12.5	44	2	51	5	27	16	34	4	25	14	0	0	0.037856101989746094	225	2.1398677825927734	101	55.111111111111114	
6.5625	37.6	5.0	26.4	15.4	12.5	45	2	47	5	27	16	27	5	26	15	0	0	0.04373025894165039	230	2.183598041534424	103	55.21739130434782	
9.375	38.0	5.0	26.0	15.0	12.5	46	2	43	5	26	15	31	5	26	15	0	0	0.046874046325683594	235	2.2304720878601074	103	56.170212765957444	
4.21875	37.0	5.0	27.6	16.6	12.5	47	2	48	5	30	19	21	5	26	15	0	0	0.0468897819519043	240	2.2773618698120117	106	55.833333333333336	
5.15625	44.8	5.0	27.0	16.0	12.5	48	2	48	5	28	17	40	5	26	15	0	0	0.05257725715637207	245	2.329939126968384	109	55.51020408163265	
5.21484375	46.4	5.0	27.0	16.0	12.5	49	2	56	5	28	17	40	5	26	15	0	0	0.05069470405578613	250	2.38063383102417	111	55.6	
4.2333984375	46.4	5.0	27.0	16.0	12.5	50	2	48	5	28	17	40	5	26	15	0	0	0.052865028381347656	255	2.4334988594055176	113	55.68627450980392	
