7.812500000000000000e-01,9.570312500000000000e-01,3.320312500000000000e-01,1.074218750000000000e-01,5.450439453125000000e-01,8.483886718750000000e-02,2.014160156250000000e-02
1.562500000000000000e+00,8.422851562500000000e-01,8.593750000000000000e-01,1.171875000000000000e+00,4.833984375000000000e-01,1.022338867187500000e-01,6.103515625000000000e-02
2.812500000000000000e+00,1.171875000000000000e+00,1.953125000000000000e+00,1.684570312500000000e+00,6.195068359375000000e-01,1.342773437500000000e-01,6.103515625000000000e-02
2.734375000000000000e+00,1.562500000000000000e+00,2.812500000000000000e+00,1.464843750000000000e+00,6.835937500000000000e-01,1.586914062500000000e-01,7.059733072916660190e-02
3.515625000000000000e+00,1.269531250000000000e+00,1.067708333333333393e+01,1.152343750000000000e+00,6.115722656250000000e-01,3.125000000000000000e-01,9.256998697916660190e-02
3.750000000000000000e+00,1.113281250000000000e+00,1.937500000000000000e+01,2.773437500000000000e+00,6.250000000000000000e-01,8.056640625000000000e-01,1.571655273437500000e-01
5.468750000000000000e+00,1.440429687500000000e+00,1.812500000000000000e+01,2.578125000000000000e+00,6.640625000000000000e-01,4.602050781250000000e-01,3.036499023437500000e-01
6.562500000000000000e+00,1.757812500000000000e+00,1.750000000000000000e+01,2.324218750000000000e+00,8.626302083333333703e-01,8.813476562500000000e-01,3.738403320312500000e-01
8.125000000000000000e+00,1.875000000000000000e+00,1.781250000000000000e+01,2.500000000000000000e+00,7.080078125000000000e-01,1.144409179687500000e+00,2.823893229166665741e-01
9.687500000000000000e+00,4.052734375000000000e+00,1.156250000000000000e+01,2.539062500000000000e+00,5.175781250000000000e-01,1.296386718750000000e+00,4.548136393229165741e-01
1.378906250000000000e+01,1.106770833333333393e+01,1.062500000000000000e+01,2.890625000000000000e+00,7.226562500000000000e-01,1.494140625000000000e+00,5.392456054687500000e-01
1.875000000000000000e+01,8.837890625000000000e+00,1.062500000000000000e+01,3.750000000000000000e+00,6.958007812500000000e-01,9.997558593750000000e-01,8.022054036458333703e-01
1.515625000000000000e+01,1.230468750000000000e+01,1.437500000000000000e+01,4.218750000000000000e+00,7.080078125000000000e-01,1.007080078125000000e+00,4.535929361979165741e-01
1.843750000000000000e+01,1.687500000000000000e+01,1.750000000000000000e+01,2.539062500000000000e+00,5.664062500000000000e-01,1.748657226562500000e+00,4.888916015625000000e-01
1.562500000000000000e+01,1.796875000000000000e+01,1.671875000000000000e+01,4.375000000000000000e+00,6.713867187500000000e-01,1.007080078125000000e+00,6.538391113281250000e-01
1.210937500000000000e+01,1.098632812500000000e+01,1.292500000000000071e+01,4.257812500000000000e+00,8.463541666666666297e-01,1.300048828125000000e+00,1.038818359375000000e+00
1.031250000000000000e+01,1.093750000000000000e+01,1.625000000000000000e+01,1.992187500000000000e+00,1.007080078125000000e+00,1.785278320312500000e+00,6.817626953125000000e-01
1.906250000000000000e+01,1.127343750000000000e+01,1.375000000000000000e+01,2.539062500000000000e+00,7.812500000000000000e-01,1.519775390625000000e+00,4.452514648437500000e-01
1.343750000000000000e+01,1.859375000000000000e+01,1.937500000000000000e+01,2.148437500000000000e+00,5.468750000000000000e-01,6.317138671875000000e-01,3.598022460937500000e-01
1.093750000000000000e+01,2.453125000000000000e+01,1.343750000000000000e+01,1.796875000000000000e+00,6.884765625000000000e-01,1.611328125000000000e+00,4.038492838541666852e-01
2.000000000000000000e+01,1.495625000000000071e+01,1.531250000000000000e+01,3.359375000000000000e+00,6.054687500000000000e-01,1.123046875000000000e+00,6.404622395833332593e-01
2.750000000000000000e+01,1.823750000000000071e+01,2.000000000000000000e+01,1.953125000000000000e+00,8.463541666666666297e-01,1.516113281250000000e+00,1.270039876302083703e+00
3.062500000000000000e+01,1.460937500000000000e+01,1.453125000000000000e+01,2.343750000000000000e+00,5.761718750000000000e-01,2.124023437500000000e+00,9.572347005208333703e-01
2.687500000000000000e+01,1.546875000000000000e+01,1.019062500000000071e+01,3.144531250000000000e+00,7.226562500000000000e-01,2.069091796875000000e+00,5.176798502604166297e-01
1.875000000000000000e+01,1.671875000000000000e+01,2.375000000000000000e+01,3.330078125000000000e+00,8.138020833333333703e-01,7.265625000000000000e-01,5.364312065972222099e-01
1.968750000000000000e+01,2.156250000000000000e+01,1.875000000000000000e+01,3.359375000000000000e+00,7.324218750000000000e-01,1.303100585937500000e+00,4.797363281250000000e-01
1.875000000000000000e+01,1.507812500000000000e+01,1.406250000000000000e+01,2.070312500000000000e+00,6.469726562500000000e-01,1.593017578125000000e+00,1.038614908854166297e+00
1.468750000000000000e+01,1.593750000000000000e+01,2.480000000000000071e+01,1.601562500000000000e+00,5.273437500000000000e-01,1.712036132812500000e+00,1.586914062500000000e+00
1.136250000000000071e+01,1.906250000000000000e+01,2.687500000000000000e+01,3.710937500000000000e+00,7.080078125000000000e-01,9.643554687500000000e-01,1.269836425781250000e+00
1.593750000000000000e+01,1.906250000000000000e+01,2.156250000000000000e+01,2.421875000000000000e+00,9.440104166666666297e-01,1.345825195312500000e+00,4.912312825520833148e-01
1.812500000000000000e+01,1.948750000000000071e+01,2.000000000000000000e+01,3.085937500000000000e+00,5.859375000000000000e-01,1.047363281250000000e+00,3.358968098958333148e-01
3.500000000000000000e+01,1.390625000000000000e+01,3.000000000000000000e+01,3.613281250000000000e+00,6.958007812500000000e-01,1.486816406250000000e+00,5.090332031250000000e-01
3.000000000000000000e+01,7.812500000000000000e+00,3.375000000000000000e+01,2.207031250000000000e+00,6.713867187500000000e-01,1.262207031250000000e+00,6.593831380208332593e-01
2.375000000000000000e+01,1.648437500000000000e+01,3.750000000000000000e+01,4.589843750000000000e+00,6.958007812500000000e-01,8.253906250000000444e-01,4.250081380208333148e-01
1.812500000000000000e+01,1.968750000000000000e+01,2.875000000000000000e+01,3.007812500000000000e+00,1.118164062500000000e+00,7.446289062500000000e-01,6.064860026041667407e-01
2.062500000000000000e+01,1.968750000000000000e+01,2.093750000000000000e+01,1.806640625000000000e+00,1.660156250000000000e+00,7.629394531250000000e-01,4.056803385416666852e-01
1.250000000000000000e+01,1.239648437500000000e+01,1.500000000000000000e+01,3.046875000000000000e+00,2.871093750000000000e+00,8.544921875000000000e-01,1.035156250000000000e+00
2.062500000000000000e+01,1.886250000000000071e+01,2.480000000000000071e+01,2.207031250000000000e+00,2.636718750000000000e+00,1.044921875000000000e+00,6.570434570312500000e-01
1.730000000000000071e+01,1.578125000000000000e+01,2.296875000000000000e+01,2.949218750000000000e+00,3.295898437500000000e+00,8.253906250000000444e-01,3.291829427083333148e-01
2.000000000000000000e+01,1.757812500000000000e+01,3.125000000000000000e+01,2.763671875000000000e+00,3.476562500000000000e+00,1.044921875000000000e+00,8.102416992187500000e-01
2.250000000000000000e+01,1.351562500000000000e+01,3.125000000000000000e+01,2.636718750000000000e+00,3.027343750000000000e+00,1.245117187500000000e+00,3.426106770833333148e-01
2.000000000000000000e+01,1.222187500000000071e+01,2.250000000000000000e+01,5.429687500000000000e+00,4.257812500000000000e+00,1.776123046875000000e+00,9.586588541666668517e-01
2.000000000000000000e+01,1.390625000000000000e+01,1.937500000000000000e+01,3.125000000000000000e+00,3.320312500000000000e+00,1.440429687500000000e+00,3.990173339843750000e-01
1.937500000000000000e+01,1.342773437500000000e+01,1.875000000000000000e+01,3.164062500000000000e+00,2.031250000000000000e+00,1.424560546875000000e+00,5.627441406250000000e-01
1.812500000000000000e+01,1.914062500000000000e+01,2.062500000000000000e+01,4.531250000000000000e+00,2.758789062500000000e+00,1.213073730468750000e+00,5.655924479166667407e-01
1.875000000000000000e+01,2.296875000000000000e+01,2.046875000000000000e+01,2.812500000000000000e+00,3.671875000000000000e+00,1.871744791666666741e+00,8.024088541666666297e-01
1.937500000000000000e+01,1.644062500000000071e+01,2.750000000000000000e+01,2.539062500000000000e+00,4.042968750000000000e+00,6.848144531250000000e-01,4.923502604166665741e-01
2.750000000000000000e+01,1.742187500000000000e+01,2.250000000000000000e+01,2.929687500000000000e+00,2.392578125000000000e+00,1.194763183593750000e+00,4.209391276041665741e-01
3.125000000000000000e+01,1.835937500000000000e+01,2.250000000000000000e+01,4.101562500000000000e+00,3.378906250000000000e+00,7.104492187500000000e-01,8.113606770833332593e-01
3.000000000000000000e+01,1.011250000000000071e+01,1.906250000000000000e+01,5.000000000000000000e+00,2.265625000000000000e+00,1.858520507812500000e+00,4.939778645833333148e-01
2.187500000000000000e+01,1.578125000000000000e+01,2.500000000000000000e+01,1.640625000000000000e+00,1.562500000000000000e+00,2.014160156250000000e+00,7.940928141276041297e-01
