2.821512222290039062e-01,1.515696048736571988e-01
5.704307556152340281e-02,4.302930831909179688e-02
3.571081161499019968e-02,4.313421249389640111e-02
4.720854759216300267e-02,4.401397705078120143e-02
3.466892242431639931e-02,4.923129081726070055e-02
6.236243247985839844e-02,7.677912712097159642e-02
4.213166236877440018e-02,3.110337257385250090e-02
4.457736015319820055e-02,3.472495079040519711e-02
3.218913078308099918e-02,2.099394798278799920e-02
4.543423652648920230e-02,3.280282020568840023e-02
4.144120216369619886e-02,4.326748847961420230e-02
4.155993461608879780e-02,4.541015625000000000e-02
4.150295257568349661e-02,2.380132675170890111e-02
3.505730628967280299e-02,2.464437484741209897e-02
5.137491226196280042e-02,6.531596183776849918e-02
5.749487876892089844e-02,5.319809913635249743e-02
4.965662956237790193e-02,4.013562202453609812e-02
3.658437728881829692e-02,5.749893188476559724e-02
3.057813644409169973e-02,4.124212265014640111e-02
8.784508705139160156e-02,5.374836921691889674e-02
7.361388206481929430e-02,5.810451507568349661e-02
4.434895515441889674e-02,5.196475982666010074e-02
4.449367523193349661e-02,5.359411239624019968e-02
4.502940177917479775e-02,5.866050720214840281e-02
4.282879829406729955e-02,5.310654640197749743e-02
3.962707519531250000e-02,5.377697944641109812e-02
4.303407669067380037e-02,4.581236839294430124e-02
4.237079620361319798e-02,4.468274116516109812e-02
4.173684120178219881e-02,4.841446876525869886e-02
4.159235954284660336e-02,3.830361366271969881e-02
4.080533981323240106e-02,4.796457290649409899e-02
4.182410240173339844e-02,5.490136146545410156e-02
4.316854476928710244e-02,4.360389709472650005e-02
3.253221511840820312e-02,5.972123146057119886e-02
4.161310195922850175e-02,3.823184967041010074e-02
3.401517868041990106e-02,4.161119461059570312e-02
3.105187416076660156e-02,2.458500862121579950e-02
4.326415061950680124e-02,5.329775810241690198e-02
3.573656082153320312e-02,4.946160316467280299e-02
4.546594619750970317e-02,3.987479209899900262e-02
4.564714431762689761e-02,4.179239273071280042e-02
3.712487220764160156e-02,4.240322113037099661e-02
4.286551475524900262e-02,6.019687652587889931e-02
3.201699256896969881e-02,4.677891731262200092e-02
4.106497764587400262e-02,4.649472236633300087e-02
4.655337333679190198e-02,3.500795364379880037e-02
4.312157630920410156e-02,2.482938766479490106e-02
5.620145797729490106e-02,2.433824539184569966e-02
6.601023674011230469e-02,4.901766777038570055e-02
1.009860038757323941e-01,4.142594337463369886e-02
4.302167892456049830e-02,5.758094787597650005e-02
