1.113281250000000000e+00,1.992187500000000000e+00
1.640625000000000000e+00,1.640625000000000000e+00
1.757812500000000000e+00,1.796875000000000000e+00
2.500000000000000000e+00,1.562500000000000000e+00
2.343750000000000000e+00,1.718750000000000000e+00
7.812500000000000000e+00,1.640625000000000000e+00
4.687500000000000000e+00,3.320312500000000000e+00
6.875000000000000000e+00,5.468750000000000000e+00
8.593750000000000000e+00,4.296875000000000000e+00
7.500000000000000000e+00,5.468750000000000000e+00
6.250000000000000000e+00,7.187500000000000000e+00
8.750000000000000000e+00,5.312500000000000000e+00
1.125000000000000000e+01,6.250000000000000000e+00
1.105000000000000071e+01,1.354166666666666607e+01
1.875000000000000000e+01,1.437500000000000000e+01
2.062500000000000000e+01,8.750000000000000000e+00
2.250000000000000000e+01,1.367187500000000000e+01
1.480000000000000071e+01,1.750000000000000000e+01
1.250000000000000000e+01,2.187500000000000000e+01
1.250000000000000000e+01,1.750000000000000000e+01
2.187500000000000000e+01,1.625000000000000000e+01
3.500000000000000000e+01,2.812500000000000000e+01
3.625000000000000000e+01,3.000000000000000000e+01
3.125000000000000000e+01,3.625000000000000000e+01
3.250000000000000000e+01,3.250000000000000000e+01
1.750000000000000000e+01,3.250000000000000000e+01
2.750000000000000000e+01,2.980000000000000071e+01
2.312500000000000000e+01,2.480000000000000071e+01
3.250000000000000000e+01,2.375000000000000000e+01
2.312500000000000000e+01,1.980000000000000071e+01
2.500000000000000000e+01,2.187500000000000000e+01
2.375000000000000000e+01,3.531250000000000000e+01
3.250000000000000000e+01,1.562500000000000000e+01
1.480000000000000071e+01,2.125000000000000000e+01
2.062500000000000000e+01,1.667500000000000071e+01
1.980000000000000071e+01,1.500000000000000000e+01
2.656250000000000000e+01,1.537500000000000000e+01
3.500000000000000000e+01,3.187500000000000000e+01
2.230000000000000071e+01,2.312500000000000000e+01
3.375000000000000000e+01,2.105000000000000071e+01
4.250000000000000000e+01,3.906250000000000000e+01
3.479999999999999716e+01,2.605000000000000071e+01
3.000000000000000000e+01,2.230000000000000071e+01
2.187500000000000000e+01,2.000000000000000000e+01
2.730000000000000071e+01,1.937500000000000000e+01
2.500000000000000000e+01,1.230000000000000071e+01
2.500000000000000000e+01,1.693750000000000000e+01
2.812500000000000000e+01,2.291666666666666785e+01
1.730000000000000071e+01,2.531250000000000000e+01
2.000000000000000000e+01,2.136250000000000071e+01
3.250000000000000000e+01,2.437500000000000000e+01
