2.821512222290039062e-01,1.515696048736571988e-01
3.391942977905272882e-01,1.945989131927489957e-01
3.749051094055175781e-01,2.377331256866455078e-01
4.221136569976806086e-01,2.817471027374267023e-01
4.567825794219970148e-01,3.309783935546875000e-01
5.191450119018554688e-01,4.077575206756591797e-01
5.612766742706298828e-01,4.388608932495117188e-01
6.058540344238281250e-01,4.735858440399169922e-01
6.380431652069091797e-01,4.945797920227050781e-01
6.834774017333984375e-01,5.273826122283935547e-01
7.249186038970947266e-01,5.706501007080078125e-01
7.664785385131835938e-01,6.160602569580078125e-01
8.079814910888671875e-01,6.398615837097167969e-01
8.430387973785400391e-01,6.645059585571289062e-01
8.944137096405029297e-01,7.298219203948974609e-01
9.519085884094238281e-01,7.830200195312500000e-01
1.001565217971801758e+00,8.231556415557861328e-01
1.038149595260619895e+00,8.806545734405517578e-01
1.068727731704711914e+00,9.218966960906982422e-01
1.156572818756103516e+00,9.756450653076171875e-01
1.230186700820922852e+00,1.033749580383300781e+00
1.274535655975341797e+00,1.085714340209960938e+00
1.319029331207275391e+00,1.139308452606201172e+00
1.364058732986450195e+00,1.197968959808349609e+00
1.406887531280517578e+00,1.251075506210327148e+00
1.446514606475830078e+00,1.304852485656738503e+00
1.489548683166503906e+00,1.350664854049682617e+00
1.531919479370117188e+00,1.395347595214843750e+00
1.573656320571899414e+00,1.443762063980102317e+00
1.615248680114746094e+00,1.482065677642822488e+00
1.656054019927978294e+00,1.530030250549316406e+00
1.697878122329711914e+00,1.584931612014770508e+00
1.741046667098999023e+00,1.628535509109497070e+00
1.773578882217407227e+00,1.688256740570068359e+00
1.815191984176635964e+00,1.726488590240478294e+00
1.849207162857056108e+00,1.768099784851074219e+00
1.880259037017822488e+00,1.792684793472290039e+00
1.923523187637329102e+00,1.845982551574707031e+00
1.959259748458862305e+00,1.895444154739380105e+00
2.004725694656372070e+00,1.935318946838378906e+00
2.050372838973999023e+00,1.977111339569092019e+00
2.087497711181640625e+00,2.019514560699462891e+00
2.130363225936889648e+00,2.079711437225341797e+00
2.162380218505859819e+00,2.126490354537963867e+00
2.203445196151733398e+00,2.172985076904296875e+00
2.249998569488525391e+00,2.207993030548096147e+00
2.293120145797729048e+00,2.232822418212890181e+00
2.349321603775024414e+00,2.257160663604736328e+00
2.415331840515136719e+00,2.306178331375122070e+00
2.516317844390869141e+00,2.347604274749755859e+00
2.559339523315429688e+00,2.405185222625732422e+00
