1.250000000000000000e+00,2.031250000000000000e+00,1.220703125000000000e-01
1.718750000000000000e+00,2.812500000000000000e+00,2.343750000000000000e-01
1.894531250000000000e+00,5.000000000000000000e+00,6.835937500000000000e-01
2.187500000000000000e+00,1.054687500000000000e+01,1.250000000000000000e+00
3.906250000000000000e+00,1.585937500000000000e+01,7.031250000000000000e+00
3.906250000000000000e+00,2.125000000000000000e+01,1.375000000000000000e+01
4.687500000000000000e+00,2.812500000000000000e+01,1.406250000000000000e+01
4.218750000000000000e+00,3.250000000000000000e+01,1.250000000000000000e+01
2.578125000000000000e+00,2.843750000000000000e+01,1.328125000000000000e+01
3.906250000000000000e+00,2.375000000000000000e+01,9.062500000000000000e+00
5.625000000000000000e+00,3.000000000000000000e+01,9.687500000000000000e+00
1.125000000000000000e+01,3.500000000000000000e+01,1.062500000000000000e+01
1.125000000000000000e+01,2.625000000000000000e+01,1.218750000000000000e+01
1.500000000000000000e+01,3.625000000000000000e+01,1.375000000000000000e+01
1.250000000000000000e+01,4.046875000000000000e+01,1.320312500000000000e+01
1.875000000000000000e+01,3.312500000000000000e+01,1.562500000000000000e+01
1.875000000000000000e+01,3.250000000000000000e+01,1.437500000000000000e+01
8.750000000000000000e+00,2.937500000000000000e+01,1.125000000000000000e+01
6.406250000000000000e+00,3.750000000000000000e+01,9.687500000000000000e+00
1.562500000000000000e+01,1.730000000000000071e+01,9.218750000000000000e+00
1.375000000000000000e+01,2.000000000000000000e+01,8.906250000000000000e+00
1.625000000000000000e+01,4.250000000000000000e+01,1.375000000000000000e+01
1.578125000000000000e+01,2.855000000000000071e+01,1.312500000000000000e+01
1.187500000000000000e+01,2.687500000000000000e+01,9.375000000000000000e+00
7.539062500000000000e+00,2.875000000000000000e+01,1.125000000000000000e+01
1.500000000000000000e+01,3.750000000000000000e+01,1.031250000000000000e+01
1.625000000000000000e+01,4.000000000000000000e+01,1.218750000000000000e+01
1.750000000000000000e+01,2.625000000000000000e+01,1.156250000000000000e+01
1.070312500000000000e+01,4.500000000000000000e+01,1.312500000000000000e+01
8.125000000000000000e+00,2.573750000000000071e+01,1.500000000000000000e+01
6.875000000000000000e+00,3.500000000000000000e+01,1.687500000000000000e+01
1.375000000000000000e+01,3.500000000000000000e+01,1.875000000000000000e+01
1.875000000000000000e+01,2.500000000000000000e+01,1.687500000000000000e+01
1.000000000000000000e+01,2.500000000000000000e+01,1.875000000000000000e+01
1.015625000000000000e+01,2.625000000000000000e+01,1.437500000000000000e+01
1.265625000000000000e+01,3.000000000000000000e+01,1.750000000000000000e+01
1.156250000000000000e+01,2.198750000000000071e+01,1.187500000000000000e+01
1.000000000000000000e+01,3.105000000000000071e+01,1.140625000000000000e+01
1.031250000000000000e+01,3.687500000000000000e+01,1.687500000000000000e+01
1.375000000000000000e+01,1.515625000000000000e+01,1.218750000000000000e+01
1.531250000000000000e+01,1.437500000000000000e+01,1.875000000000000000e+01
2.000000000000000000e+01,2.843750000000000000e+01,1.625000000000000000e+01
1.750000000000000000e+01,3.750000000000000000e+01,1.531250000000000000e+01
1.500000000000000000e+01,3.312500000000000000e+01,1.562500000000000000e+01
1.250000000000000000e+01,3.250000000000000000e+01,2.187500000000000000e+01
2.250000000000000000e+01,4.500000000000000000e+01,2.437500000000000000e+01
1.750000000000000000e+01,2.417500000000000071e+01,1.875000000000000000e+01
1.515625000000000000e+01,2.312500000000000000e+01,1.437500000000000000e+01
8.750000000000000000e+00,2.562500000000000000e+01,1.281250000000000000e+01
2.000000000000000000e+01,2.693359375000000000e+01,1.468750000000000000e+01
2.500000000000000000e+01,2.093750000000000000e+01,1.726562500000000000e+01
