ave_fitness	ave_genome_length	ave_tree_depth	ave_tree_nodes	ave_used_codons	best_fitness	gen	invalids	max_genome_length	max_tree_depth	max_tree_nodes	max_used_codons	min_genome_length	min_tree_depth	min_tree_nodes	min_used_codons	runtime_error	time_adjust	time_taken	total_inds	total_time	unique_inds	unused_search	
0.2740478515625	42.8	5.0	44.6	28.6	0.5859375	0	0	51	5	50	34	39	5	42	26	0	0	1.8026933670043945	5	1.8026933670043945	5	0.0	
0.5859375	39.4	5.0	42.2	26.2	1.171875	1	0	40	5	44	28	39	5	41	25	0	0	1.1351447105407715	10	2.937838077545166	9	10.0	
1.0546875	39.4	5.0	42.2	26.2	2.34375	2	0	45	5	45	29	34	5	40	24	0	0	1.209902286529541	15	4.147740364074707	13	13.333333333333329	
0.9375	42.8	5.0	42.0	26.0	2.34375	3	0	53	5	44	28	26	5	40	24	0	0	1.1302146911621094	20	5.277955055236816	17	15.0	
1.0595703125	44.6	5.0	41.2	25.2	2.34375	4	0	51	5	43	27	38	5	40	24	0	0	1.119825839996338	25	6.397780895233154	21	16.0	
1.5234375	44.8	5.0	40.2	24.2	3.125	5	0	48	5	41	25	38	5	40	24	0	0	1.1400067806243896	30	7.537787675857544	25	16.666666666666657	
1.85546875	48.0	5.0	40.6	24.6	3.125	6	0	51	5	41	25	45	5	40	24	0	0	1.1702613830566406	35	8.708049058914185	29	17.14285714285714	
2.265625	46.8	5.0	40.8	24.8	4.6875	7	0	59	5	43	27	34	5	39	23	0	0	1.2175588607788086	40	9.925607919692993	32	20.0	
3.984375	39.6	5.0	39.6	23.6	7.03125	8	0	50	5	42	26	32	5	38	22	0	0	1.3960189819335938	45	11.321626901626587	34	24.444444444444443	
4.4875	40.4	4.8	38.0	22.0	9.375	9	0	50	5	40	24	34	4	35	19	0	0	0.9962165355682373	50	12.317843437194824	38	24.0	
