ave_fitness	ave_genome_length	ave_tree_depth	ave_tree_nodes	ave_used_codons	best_fitness	gen	invalids	max_genome_length	max_tree_depth	max_tree_nodes	max_used_codons	min_genome_length	min_tree_depth	min_tree_nodes	min_used_codons	runtime_error	time_adjust	time_taken	total_inds	total_time	unique_inds	unused_search	
0.1270864640623463	41.4	5.0	43.8	27.8	0.28076149999980826	0	0	51	5	50	34	37	5	41	25	0	0	2.3685085773468018	5	2.3685085773468018	5	0.0	
0.07019037499995207	39.4	5.0	43.0	27.0	0.28076149999980826	1	1	65	5.0	45.0	29.0	14	5.0	42.0	26.0	0	0	1.0220131874084473	10	3.390521764755249	8	20.0	
0.09887679999986579	44.2	5.0	42.2	26.2	0.28076149999980826	2	1	54	5	43	27	38	5	42	26	0	0	2.1799495220184326	15	5.570471286773682	11	26.66666666666667	
0.09674057499987057	39.4	5.0	42.4	26.4	0.28076149999980826	3	1	43	5	44	28	36	5	42	26	0	0	2.02057147026062	20	7.591042757034302	15	25.0	
0.09155262499990413	39.2	5.0	42.75	26.75	0.28076149999980826	4	2	61	5.0	43.0	27.0	18	5.0	42.0	26.0	0	0	1.6102073192596436	25	9.201250076293945	17	32.0	
0.07820121874993409	39.0	5.0	43.75	27.75	0.28076149999980826	5	3	55	5.0	45.0	29.0	23	5.0	42.0	26.0	0	0	1.090301752090454	30	10.2915518283844	20	33.33333333333334	
0.08605944999989455	45.4	5.0	43.0	27.0	0.28076149999980826	6	3	60	5	44	28	34	5	42	26	0	0	1.5402686595916748	35	11.831820487976074	24	31.42857142857143	
0.0781249124999233	47.4	5.0	43.2	27.2	0.28076149999980826	7	3	61	5	44	28	38	5	42	26	0	0	1.4818589687347412	40	13.313679456710815	28	30.0	
0.13854966249987538	46.0	5.0	43.0	27.0	0.28076149999980826	8	3	58	5	44	28	38	5	42	26	0	0	1.5783178806304932	45	14.891997337341309	31	31.111111111111114	
0.0896452968749221	42.4	5.0	43.75	27.75	0.28076149999980826	9	4	66	5.0	45.0	29.0	12	5.0	42.0	26.0	0	0	1.155900239944458	50	16.047897577285767	34	32.0	
0.10742169999984663	42.4	5.0	42.4	26.4	0.28076149999980826	10	4	72	5	43	27	30	5	41	25	0	0	1.7693307399749756	55	17.817228317260742	37	32.727272727272734	
0.10490403124987417	35.4	5.0	42.25	26.25	0.28076149999980826	11	5	49	5.0	43.0	27.0	20	5.0	41.0	25.0	0	0	1.2658405303955078	60	19.08306884765625	40	33.33333333333334	
0.08071888749990654	43.0	5.0	43.4	27.4	0.28076149999980826	12	5	48	5	45	29	39	5	42	26	0	0	1.644728660583496	65	20.727797508239746	44	32.30769230769231	
0.11505109999985139	39.8	5.0	42.4	26.4	0.28076149999980826	13	5	43	5	43	27	37	5	42	26	0	0	1.889721155166626	70	22.617518663406372	46	34.28571428571429	
0.08132924999991611	39.8	5.0	42.8	26.8	0.28076149999980826	14	5	44	5	43	27	38	5	42	26	0	0	1.8143572807312012	75	24.431875944137573	48	36.0	
0.07400507499995446	38.6	5.0	43.0	27.0	0.28076149999980826	15	5	47	5	45	29	30	5	42	26	0	0	1.422612190246582	80	25.854488134384155	52	35.0	
0.0856398749999311	39.8	5.0	43.5	27.5	0.28076149999980826	16	6	52	5.0	45.0	29.0	22	5.0	42.0	26.0	0	0	1.1001636981964111	85	26.954651832580566	53	37.64705882352941	
0.0844954562499227	43.8	5.0	43.6	27.6	0.28076149999980826	17	6	62	5	47	31	32	5	42	26	0	0	1.4977972507476807	90	28.452449083328247	57	36.66666666666667	
0.14057140624983525	33.4	5.0	42.5	26.5	0.28076149999980826	18	7	41	5.0	43.0	27.0	23	5.0	42.0	26.0	0	0	1.2736616134643555	95	29.726110696792603	60	36.8421052631579	
0.25787312499964055	31.8	5.0	41.25	25.25	0.37536549999937696	19	8	48	5.0	42.0	26.0	18	5.0	40.0	24.0	0	0	1.6336009502410889	100	31.35971164703369	62	38.0	
0.09216289999983704	40.8	5.0	42.4	26.4	0.37536549999937696	20	8	48	5	43	27	39	5	40	24	0	0	1.7388057708740234	105	33.098517417907715	63	40.0	
0.20370443749965253	44.4	5.0	41.25	25.25	0.37536549999937696	21	9	68	5.0	43.0	27.0	19	5.0	40.0	24.0	0	0	1.794755220413208	110	34.89327263832092	65	40.90909090909091	
0.4129020499993146	48.0	5.0	40.0	24.0	0.7507309999987539	22	9	48	5	41	25	48	5	39	23	0	0	3.574842929840088	115	38.46811556816101	68	40.869565217391305	
0.35583424999937696	48.0	5.0	40.2	24.2	0.7507309999987539	23	9	52	5	42	26	44	5	39	23	0	0	3.0633177757263184	120	41.53143334388733	72	40.0	
0.45226959999920446	50.4	5.0	40.0	24.0	0.7507309999987539	24	9	59	5	41	25	43	5	39	23	0	0	2.5573811531066895	125	44.08881449699402	76	39.2	
0.45226959999920446	50.0	5.0	40.0	24.0	0.7507309999987539	25	9	57	5	42	26	44	5	39	23	0	0	2.578246593475342	130	46.66706109046936	78	40.0	
0.5767810999990127	55.2	5.0	39.4	23.4	0.7507309999987539	26	9	62	5	40	24	48	5	39	23	0	0	2.995267629623413	135	49.66232872009277	80	40.74074074074075	
0.6134021499989744	51.6	5.0	39.8	23.8	0.988767999998658	27	9	67	5	42	26	38	5	39	23	0	0	3.1677799224853516	140	52.830108642578125	83	40.714285714285715	
0.6872546999989839	58.4	5.0	39.6	23.6	0.988767999998658	28	9	67	5	40	24	44	5	39	23	0	0	3.144401788711548	145	55.97451043128967	87	40.0	
