1.795325279235839011e-01,2.172238826751708984e-01,1.555612087249755027e-01,2.198429107666015070e-01,2.321071624755859097e-01,1.753153800964354914e-01
2.239639759063719870e-01,2.831401824951171875e-01,2.000176906585693082e-01,2.905943393707274836e-01,2.896037101745604914e-01,2.117290496826171875e-01
2.702112197875976007e-01,3.289408683776854914e-01,2.255976200103758933e-01,3.443245887756347101e-01,3.298349380493164062e-01,2.542178630828856867e-01
3.146381378173828125e-01,3.713443279266356867e-01,2.524323463439940851e-01,4.085350036621093750e-01,3.765676021575927734e-01,2.841973304748535156e-01
3.390116691589354914e-01,4.252109527587890070e-01,2.892055511474608820e-01,4.594066143035888117e-01,4.269320964813231867e-01,3.526060581207274836e-01
4.304981231689453125e-01,5.012786388397216797e-01,3.257613182067871094e-01,5.391793251037597656e-01,4.935333728790283203e-01,4.101841449737548828e-01
4.760982990264892023e-01,5.406184196472167969e-01,3.891730308532714844e-01,6.883034706115722656e-01,5.463573932647705078e-01,4.929761886596679132e-01
5.217626094818115234e-01,5.817768573760986328e-01,4.140853881835936945e-01,7.320089340209960938e-01,6.043541431427001953e-01,6.251780986785888672e-01
5.665395259857177734e-01,6.064302921295166016e-01,4.421849250793457031e-01,7.983708381652832031e-01,6.302893161773681641e-01,6.952273845672607422e-01
6.201457977294921875e-01,6.525449752807617188e-01,4.953055381774901789e-01,8.585517406463623047e-01,6.744928359985351562e-01,7.602679729461669922e-01
6.720073223114013672e-01,6.847200393676757812e-01,5.219614505767822266e-01,9.161958694458007812e-01,7.089717388153076172e-01,8.291943073272705078e-01
7.241840362548828125e-01,7.231731414794921875e-01,5.623593330383300781e-01,9.745018482208251953e-01,7.590739727020263672e-01,8.947515487670898438e-01
7.660956382751464844e-01,7.493963241577148438e-01,6.125652790069580078e-01,1.046139240264892578e+00,8.236861228942871094e-01,9.537215232849119984e-01
8.200449943542480469e-01,7.835721969604492188e-01,6.499359607696533203e-01,1.084756612777709961e+00,8.668882846832275391e-01,1.008954524993896484e+00
8.689134120941162109e-01,8.355438709259033203e-01,7.030076980590820312e-01,1.152515649795532227e+00,9.073474407196043812e-01,1.064138174057006836e+00
9.171557426452635609e-01,8.714151382446289062e-01,7.563033103942871094e-01,1.226597547531127930e+00,9.345204830169677734e-01,1.127139091491699219e+00
9.605898857116700329e-01,9.165854454040528454e-01,8.067378997802734375e-01,1.288022994995117188e+00,9.935610294342039905e-01,1.190269231796264648e+00
1.000908613204956055e+00,9.650774002075196423e-01,8.617863655090332031e-01,1.349721431732177512e+00,1.026158809661865234e+00,1.274422645568847656e+00
1.049060106277465820e+00,1.011636734008789062e+00,9.058175086975097656e-01,1.424420833587646484e+00,1.090166330337524414e+00,1.347290277481079102e+00
1.102319955825805664e+00,1.058817386627197266e+00,9.658792018890379749e-01,1.493572711944580078e+00,1.134799718856811523e+00,1.434457302093506081e+00
1.144322395324707031e+00,1.108664274215698242e+00,1.016028165817260742e+00,1.555760860443115234e+00,1.200982570648193359e+00,1.509973287582397683e+00
1.187068462371826172e+00,1.154659032821655273e+00,1.059873342514038086e+00,1.622007369995117188e+00,1.262683391571044922e+00,1.579723119735717773e+00
1.232181072235107422e+00,1.199306488037109375e+00,1.097759246826172097e+00,1.680331230163574219e+00,1.323832273483276367e+00,1.649993419647216797e+00
1.274297475814819114e+00,1.223457098007201926e+00,1.148200750350951926e+00,1.755788803100585938e+00,1.396309852600097656e+00,1.710609912872314453e+00
1.315523862838745117e+00,1.277291774749756081e+00,1.208623409271240234e+00,1.816840648651123047e+00,1.457333803176880105e+00,1.772393226623535156e+00
1.361968517303466797e+00,1.327544212341308594e+00,1.255568981170654297e+00,1.878649234771728294e+00,1.513636827468872070e+00,1.845546960830688477e+00
1.414454698562622070e+00,1.367726087570190430e+00,1.297238111495971680e+00,1.924724102020263894e+00,1.570001840591430886e+00,1.911860704421997070e+00
1.461579322814941406e+00,1.404977798461914062e+00,1.325590133666992188e+00,1.974730014801025169e+00,1.637290477752685547e+00,1.993967056274414062e+00
1.508496761322021706e+00,1.462510347366333008e+00,1.377870321273803711e+00,2.031384468078613281e+00,1.712247133255004883e+00,2.069252014160155806e+00
1.550548315048217773e+00,1.498805284500122070e+00,1.429173946380615234e+00,2.093974113464355469e+00,1.781594991683959961e+00,2.138098239898681641e+00
1.593349456787109375e+00,1.545572996139526367e+00,1.481135129928588867e+00,2.147854566574096680e+00,1.844909191131592019e+00,2.213140964508056641e+00
1.638772249221801758e+00,1.590253591537475586e+00,1.531366825103759766e+00,2.215263843536376953e+00,1.914940118789672852e+00,2.282182455062866211e+00
1.690909862518310325e+00,1.623589754104614480e+00,1.585052251815795898e+00,2.286843538284301758e+00,1.975672245025634766e+00,2.357919931411743164e+00
1.740533113479614480e+00,1.670982599258422852e+00,1.648642301559448242e+00,2.339055061340332031e+00,2.039441823959350586e+00,2.431534051895141602e+00
1.788996934890747070e+00,1.707758426666259766e+00,1.686906576156616211e+00,2.396605491638184038e+00,2.096009016036987749e+00,2.505833625793457031e+00
1.832578420639038086e+00,1.739018678665161133e+00,1.746765375137329102e+00,2.457128524780272993e+00,2.166848897933959961e+00,2.577574968338012695e+00
1.880086898803710938e+00,1.787968397140502930e+00,1.792221307754516602e+00,2.514286518096923828e+00,2.226643562316894531e+00,2.650588512420654297e+00
1.929653644561768022e+00,1.835115432739257590e+00,1.842865467071532759e+00,2.584236860275268999e+00,2.290574312210083008e+00,2.732290029525756836e+00
