ave_fitness	ave_genome_length	ave_tree_depth	ave_tree_nodes	ave_used_codons	best_fitness	gen	invalids	max_genome_length	max_tree_depth	max_tree_nodes	max_used_codons	min_genome_length	min_tree_depth	min_tree_nodes	min_used_codons	runtime_error	time_adjust	time_taken	total_inds	total_time	unique_inds	unused_search	
0.1148890588124244	41.4	5.0	43.8	27.8	0.48217751999981173	0	0	51	5	50	34	37	5	41	25	0	0	2.1569411754608154	5	2.1569411754608154	5	0.0	
0.1663206399998588	39.4	5.0	43.0	27.0	0.48217751999981173	1	1	65	5.0	45.0	29.0	14	5.0	42.0	26.0	0	0	1.3563551902770996	10	3.513296365737915	8	20.0	
0.12390125999990587	40.0	5.0	42.4	26.4	0.48217751999981173	2	1	54	5	44	28	29	5	42	26	0	0	2.313271999359131	15	5.826568365097046	11	26.66666666666667	
0.2494809599997882	51.0	5.0	42.4	26.4	0.48217751999981173	3	1	57	5	44	28	39	5	42	26	0	0	2.749711751937866	20	8.576280117034912	14	30.0	
0.09643550399996234	39.0	5.0	43.0	27.0	0.48217751999981173	4	1	47	5	44	28	31	5	42	26	0	0	1.4781222343444824	25	10.054402351379395	18	28.0	
0.09643550399996234	43.0	5.0	42.6	26.6	0.48217751999981173	5	1	51	5	44	28	39	5	41	25	0	0	1.3478703498840332	30	11.402272701263428	22	26.66666666666667	
0.09643550399996234	41.4	5.0	42.6	26.6	0.48217751999981173	6	1	48	5	44	28	36	5	42	26	0	0	1.7891788482666016	35	13.19145154953003	26	25.714285714285708	
0.12054437999995293	39.0	5.0	43.25	27.25	0.48217751999981173	7	2	58	5.0	45.0	29.0	20	5.0	42.0	26.0	0	0	1.4760491847991943	40	14.667500734329224	29	27.5	
0.09643550399996234	44.8	5.0	42.8	26.8	0.48217751999981173	8	2	61	5	44	28	28	5	42	26	0	0	2.015761137008667	45	16.68326187133789	33	26.66666666666667	
0.12054437999995293	40.6	5.0	42.25	26.25	0.48217751999981173	9	3	56	5.0	43.0	27.0	26	5.0	42.0	26.0	0	0	1.6620278358459473	50	18.345289707183838	36	28.0	
0.09643550399996234	39.6	5.0	42.8	26.8	0.48217751999981173	10	3	46	5	45	29	35	5	41	25	0	0	2.120039224624634	55	20.46532893180847	40	27.272727272727266	
0.16072583999993725	37.4	5.0	43.333333333333336	27.333333333333332	0.48217751999981173	11	5	58	5.0	45.0	29.0	16	5.0	42.0	26.0	0	0	1.0490825176239014	60	21.514411449432373	41	31.66666666666667	
0.09643550399996234	41.4	5.0	43.2	27.2	0.48217751999981173	12	5	60	5	46	30	27	5	41	25	0	0	1.7487483024597168	65	23.26315975189209	45	30.769230769230774	
0.09643550399996234	43.8	5.0	43.8	27.8	0.48217751999981173	13	5	51	5	46	30	39	5	42	26	0	0	1.8818063735961914	70	25.14496612548828	48	31.42857142857143	
0.09643550399996234	47.4	5.0	43.4	27.4	0.48217751999981173	14	5	68	5	45	29	28	5	42	26	0	0	1.3674829006195068	75	26.512449026107788	51	32.0	
0.09643550399996234	55.4	5.0	44.0	28.0	0.48217751999981173	15	5	68	5	46	30	39	5	42	26	0	0	1.3544609546661377	80	27.866909980773926	54	32.5	
0.09643550399996234	49.0	5.0	44.0	28.0	0.48217751999981173	16	5	61	5	47	31	39	5	41	25	0	0	2.144754648208618	85	30.011664628982544	56	34.117647058823536	
0.12054437999995293	43.2	5.0	44.25	28.25	0.48217751999981173	17	6	67	5.0	46.0	30.0	22	5.0	42.0	26.0	0	0	1.7398693561553955	90	31.75153398513794	59	34.44444444444444	
0.09643550399996234	61.4	5.0	43.6	27.6	0.48217751999981173	18	6	77	5	45	29	39	5	42	26	0	0	2.2817933559417725	95	34.03332734107971	61	35.78947368421052	
0.09643550399996234	50.2	5.0	43.4	27.4	0.48217751999981173	19	6	67	5	45	29	39	5	42	26	0	0	2.3693037033081055	100	36.40263104438782	64	36.0	
0.12054437999995293	39.0	5.0	43.5	27.5	0.48217751999981173	20	7	54	5.0	45.0	29.0	24	5.0	42.0	26.0	0	0	1.6460726261138916	105	38.04870367050171	67	36.1904761904762	
0.09643550399996234	44.6	5.0	43.8	27.8	0.48217751999981173	21	7	63	5	45	29	29	5	42	26	0	0	1.7394187450408936	110	39.7881224155426	71	35.45454545454545	
0.09643550399996234	39.8	5.0	43.4	27.4	0.48217751999981173	22	7	49	5	45	29	29	5	42	26	0	0	1.8221416473388672	115	41.61026406288147	73	36.52173913043478	
0.12054437999995293	35.0	5.0	42.75	26.75	0.48217751999981173	23	8	54	5.0	44.0	28.0	14	5.0	42.0	26.0	0	0	1.0218095779418945	120	42.632073640823364	76	36.66666666666667	
0.12054437999995293	38.2	5.0	42.5	26.5	0.48217751999981173	24	9	49	5.0	45.0	29.0	25	5.0	41.0	25.0	0	0	1.0470993518829346	125	43.6791729927063	79	36.8	
0.09643550399996234	40.0	5.0	42.6	26.6	0.48217751999981173	25	9	49	5	43	27	34	5	42	26	0	0	1.9800302982330322	130	45.65920329093933	82	36.92307692307693	
0.09643550399996234	39.0	5.0	42.0	26.0	0.48217751999981173	26	9	41	5	43	27	37	5	40	24	0	0	2.2007975578308105	135	47.86000084877014	86	36.29629629629629	
0.09643550399996234	39.2	5.0	41.8	25.8	0.48217751999981173	27	9	48	5	43	27	30	5	40	24	0	0	2.423213005065918	140	50.28321385383606	88	37.142857142857146	
0.09643550399996234	36.6	5.0	41.6	25.6	0.48217751999981173	28	9	43	5	43	27	30	5	40	24	0	0	2.042530059814453	145	52.32574391365051	90	37.93103448275862	
