4.279999999999999716e+01,4.239999999999999858e+01,4.020000000000000284e+01
3.979999999999999716e+01,4.260000000000000142e+01,3.400000000000000000e+01
4.000000000000000000e+01,3.700000000000000000e+01,3.920000000000000284e+01
4.000000000000000000e+01,3.739999999999999858e+01,3.520000000000000284e+01
3.700000000000000000e+01,3.739999999999999858e+01,3.279999999999999716e+01
3.700000000000000000e+01,4.800000000000000000e+01,3.600000000000000000e+01
3.420000000000000284e+01,4.000000000000000000e+01,3.839999999999999858e+01
4.660000000000000142e+01,4.339999999999999858e+01,3.720000000000000284e+01
5.139999999999999858e+01,4.739999999999999858e+01,3.760000000000000142e+01
4.500000000000000000e+01,4.700000000000000000e+01,3.479999999999999716e+01
4.500000000000000000e+01,4.560000000000000142e+01,3.720000000000000284e+01
4.839999999999999858e+01,4.700000000000000000e+01,3.600000000000000000e+01
4.660000000000000142e+01,5.220000000000000284e+01,3.620000000000000284e+01
4.420000000000000284e+01,5.800000000000000000e+01,4.179999999999999716e+01
4.400000000000000000e+01,4.700000000000000000e+01,3.639999999999999858e+01
4.879999999999999716e+01,4.879999999999999716e+01,4.239999999999999858e+01
4.560000000000000142e+01,4.939999999999999858e+01,4.039999999999999858e+01
4.400000000000000000e+01,4.939999999999999858e+01,3.520000000000000284e+01
5.160000000000000142e+01,4.579999999999999716e+01,3.479999999999999716e+01
5.000000000000000000e+01,5.260000000000000142e+01,3.739999999999999858e+01
4.079999999999999716e+01,5.339999999999999858e+01,3.879999999999999716e+01
4.679999999999999716e+01,5.139999999999999858e+01,3.400000000000000000e+01
4.679999999999999716e+01,4.979999999999999716e+01,3.520000000000000284e+01
4.879999999999999716e+01,5.060000000000000142e+01,3.500000000000000000e+01
4.400000000000000000e+01,4.860000000000000142e+01,3.520000000000000284e+01
4.300000000000000000e+01,4.820000000000000284e+01,3.520000000000000284e+01
4.400000000000000000e+01,5.000000000000000000e+01,4.039999999999999858e+01
4.839999999999999858e+01,4.960000000000000142e+01,3.820000000000000284e+01
5.220000000000000284e+01,4.360000000000000142e+01,3.760000000000000142e+01
5.060000000000000142e+01,4.879999999999999716e+01,3.679999999999999716e+01
5.239999999999999858e+01,5.100000000000000000e+01,3.660000000000000142e+01
4.739999999999999858e+01,5.600000000000000000e+01,3.679999999999999716e+01
5.479999999999999716e+01,5.800000000000000000e+01,2.960000000000000142e+01
6.959999999999999432e+01,6.039999999999999858e+01,3.060000000000000142e+01
5.839999999999999858e+01,6.039999999999999858e+01,3.720000000000000284e+01
5.139999999999999858e+01,5.400000000000000000e+01,3.720000000000000284e+01
5.039999999999999858e+01,5.079999999999999716e+01,4.079999999999999716e+01
5.000000000000000000e+01,5.960000000000000142e+01,4.079999999999999716e+01
5.360000000000000142e+01,5.800000000000000000e+01,3.600000000000000000e+01
6.759999999999999432e+01,5.760000000000000142e+01,3.600000000000000000e+01
7.100000000000000000e+01,6.239999999999999858e+01,3.600000000000000000e+01
7.859999999999999432e+01,6.079999999999999716e+01,4.460000000000000142e+01
7.320000000000000284e+01,5.779999999999999716e+01,3.639999999999999858e+01
7.000000000000000000e+01,5.800000000000000000e+01,3.620000000000000284e+01
6.420000000000000284e+01,6.060000000000000142e+01,4.620000000000000284e+01
6.220000000000000284e+01,5.520000000000000284e+01,3.939999999999999858e+01
6.520000000000000284e+01,5.800000000000000000e+01,3.860000000000000142e+01
7.000000000000000000e+01,5.800000000000000000e+01,4.160000000000000142e+01
7.359999999999999432e+01,6.400000000000000000e+01,3.779999999999999716e+01
7.179999999999999716e+01,6.300000000000000000e+01,3.720000000000000284e+01
7.020000000000000284e+01,6.200000000000000000e+01,3.560000000000000142e+01
