2.734375000000000000e-01,7.812500000000000000e-02,1.396484227999664096e+00,8.712763731243980403e-02,5.748738506241019702e-02,1.313778724997571867e-01,4.068919999931900136e-03,4.904843395669300152e-03,2.159109349993109869e-02
5.859375000000000000e-01,7.690429599999780430e-02,3.759765519999759942e+00,1.892089449999508066e-01,3.259272679995927069e-01,1.785272716662150982e-01,7.730947999870700291e-03,5.569206499813799879e-03,2.627364343743780056e-02
6.250000000000000000e-01,8.666992099999780430e-02,4.960937247999423150e+00,2.328490954999679896e-01,3.393552639998211884e-01,1.538080693329108017e-01,4.882703999918359961e-02,9.409161666352099454e-03,2.314233366654589938e-02
8.544921875000000000e-01,1.367187500000000000e-01,4.990234143999471961e+00,3.552245699999508899e-01,6.201169599998013204e-01,1.611322373328699098e-01,7.324055999877550349e-02,1.830971999938790090e-02,2.532932799980619834e-02
5.078125000000000000e-01,4.882812500000000000e-02,8.268227626663145813e+00,5.499266829999067685e-01,5.676266459997317826e-01,1.739496666662407043e-01,1.708946399971427998e-01,4.516397599849039657e-02,2.609223299978069913e-02
5.078125000000000000e-01,3.906250000000000000e-02,9.097899715998455150e+00,7.693480834999238960e-01,6.640621359996822237e-01,2.929673966655764183e-01,1.627567999972789059e-01,7.323887999755189504e-02,2.433755149983930083e-02
1.328125000000000000e+00,4.882812500000000000e-02,1.019531174399827123e+01,8.959959519998232924e-01,8.349605279996424878e-01,3.881809039978332265e-01,1.708946399971427998e-01,8.544535999714389374e-02,2.563448999979599935e-02
1.757812500000000000e+00,6.738281250000000000e-01,9.204100879998440732e+00,1.948241651999331969e+00,1.413573467999344357e+00,7.104442959960344250e-01,1.269503039978774894e-01,1.245060959958383950e-01,2.197254599991840113e-02
2.187500000000000000e+00,1.269531250000000000e+00,1.019531174399827123e+01,1.640624495999370991e+00,9.472646239991260320e-01,1.582020287991169116e+00,1.025367839982856966e-01,1.269473919957568031e-01,1.026151324998341996e-01
3.125000000000000000e+00,2.500000000000000000e+00,9.912108639998319148e+00,2.392577431999135751e+00,1.040038015999086296e+00,6.203068159954211458e-01,1.159642199980611965e-01,7.079758399763359800e-02,2.075189799995920126e-01
1.875000000000000000e+00,2.343750000000000000e+00,5.664062079999039767e+00,2.792967615998585007e+00,1.356200477999393916e+00,7.736152449956817945e-01,1.159642199980611965e-01,1.269473919957568031e-01,4.886604974983552174e-01
1.093750000000000000e+00,1.953125000000000000e+00,5.410155871999135613e+00,4.140623487998112751e+00,6.103508799994039613e-01,1.347646911992477659e+00,1.342743599977549995e-01,1.074170239964094969e-01,6.468164369973121719e-01
2.656250000000000000e+00,1.660156235999966201e+00,5.380858975999087690e+00,4.662474321998422155e+00,1.074217839999205282e+00,1.347646911992477659e+00,1.302054399978231081e-01,1.379332239953895978e-01,5.627398959968583636e-01
3.222656250000000000e+00,3.398437471999932402e+00,5.380858975999087690e+00,5.039060735997798801e+00,1.538084799999006602e+00,8.253835199942765044e-01,1.562465279973876964e-01,1.826903173272269032e-01,3.532382449979853956e-01
4.062500000000000000e+00,2.460937471999932402e+00,4.838866735998967883e+00,7.187497983997483963e+00,1.263427085999434096e+00,7.667901759946035289e-01,1.562465279973876964e-01,3.906073599869439028e-01,5.815474887476986821e-01
4.062500000000000000e+00,3.203124943999864804e+00,6.796874495998848076e+00,1.039062348799811630e+01,9.509272679995928179e-01,9.521418399946851574e-01,1.627567999972789059e-01,2.929555199902079132e-01,1.020299446663028631e+00
3.906250000000000000e+00,4.980468679999830783e+00,4.873046559999279381e+00,1.191406073599780058e+01,9.497065079995430370e-01,1.464833599991823387e+00,1.098608399981632067e-01,1.515466239882495014e-01,6.982388799975516314e-01
2.968750000000000000e+00,6.210937471999931958e+00,6.018065959998979864e+00,9.311717489998427411e+00,1.298827487999443697e+00,1.206240255992150789e+00,6.917163999884350101e-02,4.687288319843326834e-01,1.102594405995787508e+00
3.750000000000000000e+00,3.125000000000000000e+00,2.958984143999471961e+00,8.622630760998658772e+00,1.159667399999503301e+00,1.386709141325592087e+00,9.155069999846930651e-02,3.124858879895551778e-01,1.209711559996123675e+00
2.226562500000000000e+00,4.375000000000000000e+00,5.507812079999039767e+00,5.092773405999960978e+00,1.528319447999245018e+00,7.753835199942764600e-01,8.788867199853059309e-02,3.124858879895551778e-01,7.394375139974804778e-01
2.187500000000000000e+00,3.437500000000000000e+00,5.664062079999039767e+00,1.012084956999995278e+01,8.410637819994140063e-01,5.177684639959936330e-01,8.056461599865299972e-02,3.613118079879231725e-01,1.199946375996450154e+00
2.675781250000000000e+00,5.312500000000000000e+00,6.372069839998919960e+00,6.586913967999882047e+00,1.484374271999364225e+00,9.379512644947644029e-01,7.079920799881629645e-02,4.394332799853118976e-01,1.146844659995615245e+00
3.125000000000000000e+00,4.003906250000000000e+00,9.511717951998175380e+00,7.446288463999254148e+00,1.669921055999284976e+00,1.413564423992109687e+00,9.521272799840810319e-02,3.906073599869439028e-01,1.370230299993373091e+00
4.375000000000000000e+00,8.789062500000000000e+00,1.484374899199769615e+01,8.398436239998428476e+00,1.315917035999185414e+00,5.031201279960753059e-01,1.627567999972789059e-01,3.515466239882494848e-01,1.314687287992623688e+00
5.390625000000000000e+00,7.031250000000000000e+00,1.054687449599884808e+01,9.668359311999921601e+00,1.206054095999483433e+00,1.289053567992804794e+00,1.464811199975510070e-01,2.831903359905343920e-01,9.558026639941697988e-01
5.703125000000000000e+00,1.000000000000000000e+01,1.619140486399682999e+01,9.050291755998488341e+00,1.235350879999403961e+00,1.640613631990842425e+00,7.812326399869380655e-02,3.906073599869439028e-01,7.266171819953000099e-01
8.125000000000000000e+00,1.093750000000000000e+01,1.246093657599788784e+01,1.171356139549923192e+01,1.157225879999403961e+00,7.539728819946750482e-01,8.788867199853059309e-02,4.296680959856383208e-01,9.277277599951073705e-01
8.125000000000000000e+00,9.375000000000000000e+00,1.142578003199721515e+01,1.569843724799968854e+01,1.337889623999126032e+00,1.186515215993377170e+00,1.708946399971427998e-01,3.906073599869439028e-01,4.768740119956577095e-01
4.218750000000000000e+00,7.187500000000000000e+00,1.431640486399683176e+01,1.648437247999685695e+01,2.968748543998728451e+00,1.230460223993131930e+00,1.464811199975510070e-01,2.374160359920642893e-01,7.470647999959201258e-01
6.562500000000000000e+00,1.000000000000000000e+01,1.120624899199769686e+01,9.936716607997327699e+00,3.940427639998211884e+00,1.062004359994072056e+00,2.441351999959182895e-01,2.343644159921662862e-01,8.023526283293642702e-01
3.457031250000000000e+00,6.562500000000000000e+00,1.359374899199769615e+01,9.096874495999369259e+00,4.487301911997576553e+00,1.206469136242149132e+00,2.831968319952651858e-01,3.515466239882494848e-01,9.579405619954025619e-01
5.000000000000000000e+00,5.625000000000000000e+00,1.687499865599692583e+01,6.728515183999450144e+00,5.971676183996940779e+00,5.049511699960651523e-01,2.197216799963264966e-01,3.515466239882494848e-01,1.370230299993375755e+00
