2.004637002944946289e+00,2.227791786193848100e+00,2.535521984100341797e+00,2.038598060607910156e+00,2.134638786315917969e+00,2.772320985794067383e+00,2.327952623367309570e+00,2.512190103530883789e+00,2.600401878356933594e+00
3.225302457809447798e+00,3.687306880950928178e+00,4.068889141082763672e+00,3.091805696487426758e+00,4.053350210189819336e+00,4.040177106857299805e+00,3.904570341110229492e+00,4.173403739929199219e+00,3.743979454040527344e+00
4.528549671173095703e+00,5.204112768173217773e+00,6.526114940643311435e+00,4.564962148666381836e+00,5.651944875717163086e+00,5.800037145614624023e+00,6.785187959671020508e+00,5.646960258483886719e+00,5.785193443298339844e+00
5.508102178573608398e+00,6.758668422698974609e+00,9.358950853347778320e+00,6.012698411941528320e+00,7.569868803024291992e+00,7.992044925689697266e+00,1.091333746910095215e+01,8.751224756240844727e+00,8.230951309204101562e+00
6.844336032867431641e+00,8.324438095092773438e+00,1.241375160217285156e+01,8.130955696105957031e+00,9.995480775833129883e+00,1.021843647956847967e+01,1.703495359420776367e+01,1.372137236595153809e+01,1.049579763412475586e+01
8.311060428619384766e+00,1.040904927253723145e+01,1.732776331901550293e+01,1.089294600486755371e+01,1.257616472244262873e+01,1.283081173896789551e+01,2.100490474700928090e+01,2.204176950454711914e+01,1.250012135505676447e+01
1.031831693649291992e+01,1.204419445991515936e+01,2.198486852645874023e+01,1.383951735496520996e+01,1.540379762649535955e+01,1.733985781669616699e+01,2.852831888198852539e+01,2.794115877151489258e+01,1.460004711151123047e+01
1.244278764724731445e+01,1.393751573562622070e+01,2.580039238929748535e+01,1.713276076316833496e+01,1.997001552581787109e+01,2.874219751358031871e+01,3.414358162879943848e+01,3.632215547561645508e+01,1.637582063674926758e+01
1.471104192733764648e+01,1.536508560180664062e+01,3.174396705627441051e+01,1.909538912773132324e+01,2.333000111579895020e+01,4.519229483604431152e+01,4.025067043304443359e+01,4.635697460174560547e+01,1.852864837646484375e+01
1.620092654228210449e+01,1.713941621780395508e+01,3.495707201957702637e+01,2.303434371948242543e+01,2.720498800277709961e+01,5.050983119010925293e+01,4.479349374771118164e+01,5.210788321495056152e+01,2.061832523345947621e+01
1.813802099227905273e+01,1.898493671417236328e+01,3.832434916496276855e+01,2.785357308387756348e+01,3.153354024887084961e+01,5.459103250503540039e+01,4.857599234580993652e+01,6.321008038520812988e+01,2.649989175796508789e+01
2.018821787834167480e+01,2.143344140052795765e+01,4.153913903236389160e+01,3.314211535453796387e+01,3.505726909637451172e+01,6.846001577377319336e+01,5.387477540969848633e+01,7.347119307518005371e+01,3.787233543395996094e+01
2.174166631698608398e+01,2.346228861808776855e+01,4.510917377471923828e+01,3.833986091613769531e+01,3.866197705268859863e+01,8.238607501983642578e+01,5.686781883239746094e+01,8.651081109046936035e+01,4.968791961669921875e+01
2.287597441673278809e+01,2.536885690689086914e+01,4.880736136436462402e+01,4.467897462844848633e+01,4.134370636940001731e+01,9.240453314781187544e+01,6.437867641448974609e+01,1.001566379070281982e+02,5.469184350967407227e+01
2.418170690536499023e+01,2.772203540802001953e+01,5.109887194633483887e+01,5.105138278007507324e+01,4.459973502159118652e+01,9.971206569671632280e+01,7.320330286026000977e+01,1.379596045017242432e+02,6.007445120811462402e+01
2.612110519409180043e+01,2.985579967498779652e+01,5.510496020317077637e+01,6.133366227149963379e+01,4.808354830741882324e+01,1.051741244792938232e+02,7.742595386505126953e+01,1.646667358875274658e+02,6.758662462234497070e+01
2.766261219978332520e+01,3.112981581687927246e+01,5.867899966239929199e+01,6.871884632110595703e+01,5.163346552848815918e+01,1.196184453964233398e+02,8.052725553512573242e+01,1.816351380348205566e+02,7.747994160652160645e+01
2.974828457832336426e+01,3.350727725028991699e+01,6.149202799797058105e+01,7.551345181465148926e+01,5.502019333839416504e+01,1.329747240543365479e+02,8.160155296325683594e+01,2.076550881862640381e+02,9.632989239692687988e+01
3.177824401855468750e+01,3.536724591255187988e+01,6.390870666503906250e+01,8.053730893135070801e+01,5.827192091941833496e+01,1.484496126174926758e+02,8.547348117828369141e+01,2.217731938362121582e+02,1.117096529006958008e+02
3.301267933845520020e+01,3.790915226936340332e+01,6.659547352790832520e+01,8.201134824752807617e+01,6.247762107849121094e+01,1.549676458835601807e+02,9.088233661651611328e+01,2.349569056034088135e+02,1.209701247215270996e+02
3.492905426025390625e+01,4.020272016525268555e+01,6.960075020790100098e+01,8.771460318565368652e+01,6.607029795646667480e+01,1.596239676475524902e+02,9.496917057037353516e+01,2.527968440055847168e+02,1.338033845424652100e+02
3.661829113960266113e+01,4.297926712036132812e+01,7.357401800155639648e+01,9.112714385986328125e+01,7.002339482307434082e+01,1.682526443004608154e+02,9.807358336448669434e+01,2.759408617019653320e+02,1.517763102054595947e+02
3.757616686820983887e+01,4.470403146743774414e+01,7.906220602989196777e+01,9.587245345115661621e+01,7.317554521560668945e+01,1.829899513721466064e+02,1.038759922981262207e+02,2.968882517814636230e+02,1.722698240280151367e+02
3.883535075187683105e+01,4.690401768684387207e+01,8.458910679817199707e+01,1.002449717521667623e+02,7.709363317489624023e+01,1.882922306060791016e+02,1.081683304309844971e+02,3.140272383689880371e+02,2.044314820766448975e+02
4.041171479225158691e+01,4.821401500701904297e+01,8.986919903755187988e+01,1.056071987152099609e+02,8.103207278251647949e+01,2.007207236289978027e+02,1.108940742015838623e+02,3.254126088619232178e+02,2.285295977592468262e+02
4.253674268722534180e+01,5.139778637886048074e+01,9.778870701789855957e+01,1.117284753322601176e+02,8.505569696426391602e+01,2.197722973823547647e+02,1.144172084331512451e+02,3.464871885776519775e+02,2.471597421169281006e+02
4.467228865623474121e+01,5.399683380126953125e+01,1.032899258136749268e+02,1.184816429615020752e+02,8.843824648857116699e+01,2.272225251197814941e+02,1.197186505794525146e+02,3.697588543891906738e+02,2.604429469108580975e+02
4.665340495109558105e+01,5.631615829467772727e+01,1.080516302585601807e+02,1.283029947280883789e+02,9.229471755027772417e+01,2.391098129749298096e+02,1.265944664478302002e+02,3.890027105808258057e+02,2.767998650074005127e+02
4.894302558898925781e+01,5.926451683044433594e+01,1.146088292598724365e+02,1.407060718536376953e+02,9.887374997138975630e+01,2.521357610225677206e+02,1.316371834278106689e+02,3.971683235168457031e+02,2.917456536293029785e+02
5.101449513435363770e+01,6.210320186614990234e+01,1.191526489257812358e+02,1.469443781375885010e+02,1.055133376121520996e+02,2.618575708866119385e+02,1.414534096717834473e+02,4.049622983932495117e+02,3.015195660591124920e+02
5.258100581169127707e+01,6.419272732734680176e+01,1.262788469791412354e+02,1.521513342857360840e+02,1.140144150257110596e+02,2.754396209716796875e+02,1.537609550952911377e+02,4.214407129287719727e+02,3.179345798492432209e+02
5.381788349151611328e+01,6.672044110298156738e+01,1.338948152065277100e+02,1.563745901584625244e+02,1.246350169181823588e+02,2.809582726955413818e+02,1.623790366649627686e+02,4.386315469741820721e+02,3.381204230785369873e+02
5.507808566093444824e+01,6.925935673713684082e+01,1.434498019218444824e+02,1.616298367977142334e+02,1.315032515525817871e+02,2.931775038242340088e+02,1.710954513549804688e+02,4.677242419719696045e+02,3.634447088241577148e+02
5.692765069007873535e+01,7.280719399452209473e+01,1.521674811840057373e+02,1.685215260982513428e+02,1.385534029006958008e+02,3.042588100433349609e+02,1.767540817260742188e+02,4.797411303520202637e+02,3.878175706863403320e+02
5.906117868423461914e+01,7.568181729316711426e+01,1.604402527809143066e+02,1.826645245552062988e+02,1.458662269115447998e+02,3.108317992687225342e+02,1.928431656360626505e+02,4.876474080085753826e+02,4.232506792545319172e+02
6.113713645935058594e+01,7.840912389755249023e+01,1.677486908435821533e+02,1.928365135192871094e+02,1.549916691780090332e+02,3.189272830486297607e+02,2.030913863182067871e+02,5.153663403987884521e+02,4.490696454048156738e+02
6.318069076538085938e+01,8.076762390136718750e+01,1.772063026428222940e+02,2.073634274005889893e+02,1.665555353164672852e+02,3.292496116161346436e+02,2.103948180675506308e+02,5.428966224193572998e+02,4.830974860191345215e+02
6.438806414604187012e+01,8.347928547859191895e+01,1.849221205711364746e+02,2.199953527450561239e+02,1.719276826381683065e+02,3.424197511672973633e+02,2.221311366558074951e+02,5.752424988746643066e+02,5.023161084651947021e+02
6.636372303962707520e+01,8.491453337669372559e+01,1.910493743419647217e+02,2.344950714111328125e+02,1.790474979877471924e+02,3.529562354087829590e+02,2.302929422855376913e+02,5.994738311767578125e+02,5.324956884384155273e+02
6.841018342971801758e+01,8.687145924568176270e+01,1.967665293216705322e+02,2.439385561943054483e+02,1.840280716419219971e+02,3.629796905517578125e+02,2.433741872310638428e+02,6.212586359977722168e+02,5.561558043956756592e+02
6.934657859802246094e+01,8.958927273750305176e+01,2.038966135978698730e+02,2.532309587001800537e+02,1.939190874099731730e+02,3.661673045158386230e+02,2.547891552448272705e+02,6.450146131515502930e+02,5.812733497619628906e+02
7.061226654052734375e+01,9.283601331710815430e+01,2.080301225185394287e+02,2.578590002059936523e+02,2.074765589237213135e+02,3.706905779838562012e+02,2.643054070472717285e+02,6.747676613330841064e+02,6.168758707046508789e+02
7.159858059883117676e+01,9.522112798690795898e+01,2.153435962200164795e+02,2.618485257625579834e+02,2.218843007087707520e+02,3.895397889614105225e+02,2.731336421966552734e+02,7.163726310729980469e+02,6.539351160526275635e+02
7.371422958374023438e+01,9.815617251396180620e+01,2.196638827323913574e+02,2.716799941062927246e+02,2.329914934635162354e+02,4.162297828197479248e+02,2.877084159851074219e+02,7.348273780345916748e+02,6.693494644165039062e+02
7.573494839668273926e+01,1.009554412364959575e+02,2.234134914875030518e+02,2.744640650749206543e+02,2.495125021934509277e+02,4.363676822185516926e+02,2.972136933803558350e+02,7.479350016117095947e+02,6.890560355186462402e+02
7.786673712730407715e+01,1.038665523529052734e+02,2.283330872058868408e+02,2.845963363647460938e+02,2.624331989288330078e+02,4.496663925647736164e+02,3.035440938472747803e+02,7.677781388759613037e+02,7.193437433242797852e+02
8.011806750297546387e+01,1.069650437831878804e+02,2.391891922950744913e+02,2.914786629676818848e+02,2.673054530620574951e+02,4.610996599197388264e+02,3.184453687667846680e+02,7.839628548622131348e+02,7.467087883949279785e+02
8.189929986000061035e+01,1.106771793365478374e+02,2.472188277244567871e+02,3.009083614349365234e+02,2.824733378887176514e+02,4.731845047473908039e+02,3.275332357883453369e+02,8.100367171764373779e+02,7.722709138393402100e+02
8.376405119895935059e+01,1.112626674175262451e+02,2.554485743045806885e+02,3.127120969295501709e+02,3.006338486671447754e+02,4.808494002819061279e+02,3.412246913909912109e+02,8.270461857318878174e+02,7.890262820720672607e+02
8.524356937408447266e+01,1.132641451358795166e+02,2.593057653903961182e+02,3.241463186740875244e+02,3.120331804752349854e+02,4.883934588432312012e+02,3.538135747909545898e+02,8.351861479282379150e+02,8.251527795791625977e+02
8.664199686050415039e+01,1.153939964771270752e+02,2.652991430759429932e+02,3.371570425033569336e+02,3.232632904052734375e+02,4.988116304874420166e+02,3.584429118633270264e+02,8.647470922470092773e+02,8.473602843284606934e+02
