2.632117271423339844e-01,1.960284709930419922e-01
4.723882675170890111e-02,4.281640052795410156e-02
3.901267051696769711e-02,4.573822021484370143e-02
4.882979393005369706e-02,4.171800613403320312e-02
3.421473503112790193e-02,4.298400878906250000e-02
6.702399253845210680e-02,6.770920753478999743e-02
5.203008651733390111e-02,3.035116195678709897e-02
5.644750595092769968e-02,3.696799278259269711e-02
3.580832481384269711e-02,2.169013023376459987e-02
4.855847358703609812e-02,3.199720382690429688e-02
4.358482360839840281e-02,4.508757591247550267e-02
4.709529876708980212e-02,4.841709136962889931e-02
4.316639900207509817e-02,2.378416061401359902e-02
3.180027008056639931e-02,2.375674247741689851e-02
4.284834861755369706e-02,5.739235877990719881e-02
4.459619522094720317e-02,5.500864982604979775e-02
4.082870483398429867e-02,4.536581039428710244e-02
3.340053558349599661e-02,5.204296112060539936e-02
3.186798095703120143e-02,3.961372375488279862e-02
4.610753059387200092e-02,5.346059799194329692e-02
3.744864463806150262e-02,4.849052429199209729e-02
5.321764945983879780e-02,4.817581176757809724e-02
5.583238601684570312e-02,5.587244033813470317e-02
5.027794837951660156e-02,6.080102920532220317e-02
4.704165458679190198e-02,5.811047554016109812e-02
4.463291168212889931e-02,5.587387084960929867e-02
4.897618293762200092e-02,4.655957221984859812e-02
4.597687721252440018e-02,4.201555252075189761e-02
4.352140426635740106e-02,5.035853385925290193e-02
4.446387290954589844e-02,3.795123100280760331e-02
4.649090766906729955e-02,5.015945434570309724e-02
4.196262359619139931e-02,5.616497993469229955e-02
4.266262054443349661e-02,5.059337615966789936e-02
3.361988067626949656e-02,5.172657966613759817e-02
4.307389259338369886e-02,3.687119483947749743e-02
3.940629959106439761e-02,4.386734962463369886e-02
3.364324569702140111e-02,2.583646774291990106e-02
5.246472358703609812e-02,5.482792854309079950e-02
3.550195693969720317e-02,4.962229728698729775e-02
5.069994926452629780e-02,4.046869277954100175e-02
4.745984077453609812e-02,4.786324501037590023e-02
4.186820983886709729e-02,4.305028915405269968e-02
4.977798461914059724e-02,4.072904586791990106e-02
3.987431526184079950e-02,4.945349693298339844e-02
4.549288749694820055e-02,1.132328510284422995e-01
4.422736167907709987e-02,3.340744972228999743e-02
4.262471199035639674e-02,2.477812767028799920e-02
5.134272575378410336e-02,2.537703514099120053e-02
3.482317924499510331e-02,5.100417137145989849e-02
6.007671356201169793e-02,4.109740257263180124e-02
4.513621330261229775e-02,5.239343643188470317e-02
